Name,Ingredients,Instructions,nutr_per_ingredient,quantity,unit,weight_per_ingr,Total Time,Calories
Blueberry Kuchen,"['wheat flour, white, all-purpose, unenriched', 'sugars, granulated', 'salt, table', 'butter, without salt', 'vinegar, distilled', 'blueberries, raw', 'sugars, granulated', 'spices, cinnamon, ground', 'wheat flour, white, all-purpose, unenriched']","['Preheat oven to 400F.', 'In a bowl, combine flour, 2 tablespoons sugar, salt, then cut in the butter until crumbly.', 'Sprinkle with vinegar, stir until the dough forms.', 'With floured fingers, press the mix into the bottom of a 9 inch cake pan.', 'Spread 3 cups of blueberries over the pressed mix.', 'In a small bowl, combine 2/3 cup sugar 2 tbsp flour, and cinnamon.', 'Sprinkle this over blueberries.', 'Bake at 400F on lowest rack for 50-60 minutes.', 'When cooled, sprinkle with remaining 2 cups of blueberries.', 'Enjoy!']","[{'fat': 1.23, 'nrg': 455.0, 'pro': 12.91, 'sat': 0.194, 'sod': 2.0, 'sug': 0.34}, {'fat': 0.0, 'nrg': 96.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 25.140000000000004}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 41850.0, 'sug': 0.0}, {'fat': 2211.84, 'nrg': 19584.0, 'pro': 23.04, 'sat': 1376.4479999999999, 'sod': 384.0, 'sug': 1.92}, {'fat': 0.0, 'nrg': 3.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 0.01}, {'fat': 2.45, 'nrg': 420.0, 'pro': 5.5, 'sat': 0.20500000000000002, 'sod': 5.0, 'sug': 73.7}, {'fat': 0.0, 'nrg': 17664.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 4625.76}, {'fat': 0.54, 'nrg': 108.0, 'pro': 1.8000000000000003, 'sat': 0.16199999999999998, 'sod': 0.0, 'sug': 1.08}, {'fat': 0.15375, 'nrg': 56.875, 'pro': 1.61375, 'sat': 0.02425, 'sod': 0.25, 'sug': 0.0425}]","['1', '2', '18', '12', '1', '5', '23', '18', '2']","['cup', 'tablespoon', 'teaspoon', 'cup', 'tablespoon', 'cup', 'cup', 'teaspoon', 'tablespoon']","[125.0, 25.200000000000003, 108.0, 2726.3999999999996, 14.9, 740.0, 4636.8, 46.800000000000004, 15.625]",60.0,38386.875
Crazy Cake With Two Icings,"['wheat flour, white, all-purpose, unenriched', 'sugars, granulated', 'cocoa, dry powder, unsweetened', 'leavening agents, baking soda', 'salt, table', 'water, bottled, generic', 'vinegar, distilled', 'vanilla extract', 'oil, olive, salad or cooking', 'wheat flour, white, all-purpose, unenriched', 'milk, fluid, 1% fat, without added vitamin a and vitamin d', 'butter, without salt', 'sugars, granulated', 'sugars, granulated', 'butter, without salt', 'milk, fluid, 1% fat, without added vitamin a and vitamin d', 'cocoa, dry powder, unsweetened', 'syrups, corn, light', 'vanilla extract']","['For Cake:.', 'Preheat oven to 350.', 'Stir first 5 ingredients directly into an ungreased 9X13 cake pan.', 'In a bowl, stir together water, vinegar, and vanilla; pour over dry ingredients.', 'Pour oil over all.', 'Using a fork, stir until mixture is a uniform color and has no lumps.', 'Bake 30-35 minutes or until a toothpick inserted in center comes out clean.', 'Cool COMPLETELY in pan then frost with icing #1 and drizzle icing #2 over that.', 'Icing #1.', 'Whisk together flour and milk in a small saucepan over medium-high heat; cook, whisking constantly, until mixture has thickened.', 'Remove from heat and cool to room temperature.', 'Beat butter and sugar together until light and fluffy.', 'Add flour mixture and beat until icing is fluffy and sugar is dissolved.', 'Icing #2.', 'Needs to be scaled way down because if you use it all it makes a big soupy mess on top of the cake so I always throw MOST of this away!', 'Combine first 5 ingredients in a saucepan over medium heat until butter melts, stirring well.', 'Increase heat to medium-high and bring to a boil; cook 1 minute, without stirring.', 'Remove from heat and stir in vanilla.', 'Beat until thick.', 'I always use one of those squirt bottles you can get anywhere for this step; pour into squirt bottle and drizzle as much as you want on top of cake over icing #1.']","[{'fat': 3.69, 'nrg': 1365.0, 'pro': 38.730000000000004, 'sat': 0.5820000000000001, 'sod': 6.0, 'sug': 1.02}, {'fat': 0.0, 'nrg': 1536.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 402.24000000000007}, {'fat': 153.14, 'nrg': 2548.0, 'pro': 219.18, 'sat': 90.22, 'sod': 234.0, 'sug': 19.5}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 2518.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 2325.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 16.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 6.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 0.02}, {'fat': 0.0, 'nrg': 18.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 0.795}, {'fat': 7344.0, 'nrg': 64736.0, 'pro': 0.0, 'sat': 1014.0160000000001, 'sod': 0.0, 'sug': 0.0}, {'fat': 0.1921875, 'nrg': 71.09375, 'pro': 2.0171875, 'sat': 0.0303125, 'sod': 0.3125, 'sug': 0.053125000000000006}, {'fat': 28.44, 'nrg': 1224.0, 'pro': 98.64000000000001, 'sat': 18.54, 'sod': 1284.0, 'sug': 152.28}, {'fat': 2211.84, 'nrg': 19584.0, 'pro': 23.04, 'sat': 1376.4479999999999, 'sod': 384.0, 'sug': 1.92}, {'fat': 0.0, 'nrg': 9216.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 2413.44}, {'fat': 0.0, 'nrg': 768.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 201.12000000000003}, {'fat': 2211.84, 'nrg': 19584.0, 'pro': 23.04, 'sat': 1376.4479999999999, 'sod': 384.0, 'sug': 1.92}, {'fat': 33.18, 'nrg': 1428.0, 'pro': 115.08000000000001, 'sat': 21.63, 'sod': 1498.0, 'sug': 177.66}, {'fat': 1.4725, 'nrg': 24.5, 'pro': 2.1075, 'sat': 0.8675, 'sod': 2.25, 'sug': 0.1875}, {'fat': 0.085, 'nrg': 120.625, 'pro': 0.0, 'sat': 0.0, 'sod': 26.375, 'sug': 32.72375}, {'fat': 0.0, 'nrg': 12.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 0.53}]","['3', '2', '13', '2', '1', '2', '2', '1 1/2', '34', '2 1/2', '12', '12', '12', '1', '12', '14', '2', '2', '1']","['cup', 'cup', 'cup', 'teaspoon', 'teaspoon', 'cup', 'tablespoon', 'teaspoon', 'cup', 'tablespoon', 'cup', 'cup', 'cup', 'cup', 'cup', 'cup', 'tablespoon', 'tablespoon', 'teaspoon']","[375.0, 403.20000000000005, 1118.0, 9.2, 6.0, 473.6, 29.8, 6.300000000000001, 7344.0, 19.53125, 2928.0, 2726.3999999999996, 2419.2000000000003, 201.60000000000002, 2726.3999999999996, 3416.0, 10.75, 42.625, 4.2]",36.0,122241.21875
Low Fat Poppy Seed Dressing,"['cream, sour, cultured', 'milk, fluid, 1% fat, without added vitamin a and vitamin d', 'apple juice, canned or bottled, unsweetened, without added ascorbic acid', 'sugars, granulated', 'spices, poppy seed']","['Whisk together first 4 ingredients until smooth.', 'Blend in poppyseeds.', 'this is best when chilled before using.', 'Can use handheld electric beater for larger amounts.', ""This recipe can easily be doubled or more, but don't increase the sugar subsitute the same way."", 'You need to do a taste test to decide how much more you would like.']","[{'fat': 9.28, 'nrg': 96.0, 'pro': 1.16, 'sat': 4.868, 'sod': 16.0, 'sug': 1.64}, {'fat': 0.444375, 'nrg': 19.125, 'pro': 1.5412500000000002, 'sat': 0.2896875, 'sod': 20.0625, 'sug': 2.379375}, {'fat': 0.04, 'nrg': 14.25, 'pro': 0.03125, 'sat': 0.006875, 'sod': 1.25, 'sug': 2.9825}, {'fat': 0.0, 'nrg': 16.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 4.19}, {'fat': 1.74, 'nrg': 22.5, 'pro': 0.75, 'sat': 0.189, 'sod': 1.5, 'sug': 0.12000000000000001}]","['4', '9', '2', '1', '1 1/2']","['tablespoon', 'teaspoon', 'tablespoon', 'teaspoon', 'teaspoon']","[48.0, 45.75, 31.0, 4.2, 4.2]",,167.875
BBQ Rub,"['sugars, brown', 'spices, paprika', 'spices, garlic powder', 'spices, pepper, black', 'wei-chuan, five spice powder, upc: 072869234643', 'spices, cumin seed']","['Combine ingredients.', 'Sprinkle onto meat of your choice.', 'Rub into meat.', 'Let meat marinate for at least 2 hours.', 'Bake or smoke pork until internal temperature reaches the magical ""Fall off the bone"" temperature of 200F (93C).', '1 teaspoon of natural meat tenderizer is optional.']","[{'fat': 0.0, 'nrg': 33.0, 'pro': 0.0, 'sat': 0.0, 'sod': 3.0, 'sug': 8.73}, {'fat': 0.6, 'nrg': 12.0, 'pro': 0.66, 'sat': 0.09799999999999999, 'sod': 4.0, 'sug': 0.4799999999999999}, {'fat': 0.02, 'nrg': 10.0, 'pro': 0.51, 'sat': 0.008, 'sod': 2.0, 'sug': 0.08}, {'fat': 0.07, 'nrg': 6.0, 'pro': 0.23999999999999996, 'sat': 0.032, 'sod': 0.0, 'sug': 0.01}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 0.0}, {'fat': 5.64, 'nrg': 96.0, 'pro': 4.44, 'sat': 0.384, 'sod': 48.0, 'sug': 0.6000000000000001}]","['1', '2', '1', '1', '1', '12']","['tablespoon', 'teaspoon', 'teaspoon', 'teaspoon', 'teaspoon', 'teaspoon']","[9.0, 4.6, 3.1, 2.3, 2.0, 25.200000000000003]",120.0,157.0
Beef Rollup,"['butter, without salt', 'beef, grass-fed, ground, raw', 'sauce, barbecue', 'cheese, cheddar']","['Cook ground beef until no pink is left.', 'Drain grease.', 'Heat oven to 350 degrees.', 'Pour beef into a large bowl and stir in bbq sauce.', 'Unroll a croissant package onto baking sheet.', 'Spread bbq ground beef onto the croissant layer.', 'Spread cheese evenly over ground beef.', 'Cover with second can of croissant rolls.', 'Cook in oven for 15 minutes, or until croissants are golden brown.']","[{'fat': 45.9885589, 'nrg': 406.53182999999996, 'pro': 0.4819415, 'sat': 28.626758109999997, 'sod': 6.23689, 'sug': 0.0340194}, {'fat': 57.7422616, 'nrg': 898.11216, 'pro': 88.0875664, 'sat': 24.1991332, 'sod': 308.44256, 'sug': 0.0}, {'fat': 1.60741665, 'nrg': 438.85026, 'pro': 2.0921931, 'sat': 0.114815475, 'sod': 2620.3442849999997, 'sug': 84.81036420000001}, {'fat': 43.97, 'nrg': 533.0, 'pro': 30.19, 'sat': 24.904, 'sod': 862.0, 'sug': 0.63}]","['2', '1', '9', '1']","['ounce', 'pound', 'ounce', 'cup']","[56.699, 453.592, 255.1455, 132.0]",15.0,2276.4942499999997
Brown Rice Royal,"['mushrooms, white, raw', 'onions, spring or scallions (includes tops and bulb), raw', 'butter, without salt', 'rice, white, long-grain, regular, unenriched, cooked without salt']","['Cook mushrooms and onions in Butter until tender.', 'Add rice.', 'Toss lightly.', 'Heat thoroughly.', 'Note: Use Beef or chicken broth to cook rice in for a heartier flavor.']","[{'fat': 0.48, 'nrg': 30.0, 'pro': 4.32, 'sat': 0.07, 'sod': 8.0, 'sug': 2.78}, {'fat': 2.2800000000000002, 'nrg': 384.0, 'pro': 21.96, 'sat': 0.384, 'sod': 192.0, 'sug': 27.96}, {'fat': 11.52, 'nrg': 102.0, 'pro': 0.12, 'sat': 7.169, 'sod': 2.0, 'sug': 0.01}, {'fat': 1.32, 'nrg': 615.0, 'pro': 12.75, 'sat': 0.366, 'sod': 6.0, 'sug': 0.24}]","['2', '12', '1', '3']","['cup', 'cup', 'tablespoon', 'cup']","[140.0, 1200.0, 14.2, 474.0]",,1131.0
Smoked Salmon Spread,"['fish, salmon, atlantic, wild, raw', 'cheese, parmesan, hard', 'salad dressing, mayonnaise, regular', 'spices, pepper, black']","['Pulse the salmon in the food processor.', 'Add cream cheese, mayonnaise and pepper and mix till all is combined.', 'It always tastes better if you refrigerate it for at least 24 hours.']","[{'fat': 17.244799999999998, 'nrg': 386.24, 'pro': 53.9648, 'sat': 2.6683199999999996, 'sod': 119.68, 'sug': 0.0}, {'fat': 58.58140679999999, 'nrg': 889.04032, 'pro': 81.07956999999999, 'sat': 37.2172236, 'sod': 3120.71296, 'sug': 1.814368}, {'fat': 165.28, 'nrg': 1504.0, 'pro': 2.08, 'sat': 25.84, 'sod': 1408.0, 'sug': 1.28}, {'fat': 0.035, 'nrg': 3.0, 'pro': 0.11999999999999998, 'sat': 0.016, 'sod': 0.0, 'sug': 0.005}]","['2', '1/2', '1', '1/2']","['cup', 'pound', 'cup', 'teaspoon']","[272.0, 226.796, 220.8, 1.15]",1440.0,2782.28032
Alice's Basic Fruit Smoothies,"['strawberries, raw', 'blueberries, raw', 'yogurt, greek, plain, nonfat', 'sugars, granulated', 'sugars, granulated', 'vanilla extract']","['In a blender, layer 1 cp strawberries, 1/2 cp blueberries, 1 cp yogurt, approx 1/2 cup milk, or more for thinner smoothie, and vanilla extract.', 'Start out by mixing it til blended, then set on puree for one minute, longer for more processed smoothies.', 'This also freezes VERY well.', ""I'll make a double batch and put 1 gallon away in the freezer, so I don't have to make it so often.""]","[{'fat': 5.443104, 'nrg': 580.59776, 'pro': 12.1562656, 'sat': 0.2721552, 'sod': 18.14368, 'sug': 88.7225952}, {'fat': 2.9937072, 'nrg': 517.09488, 'pro': 6.7131616, 'sat': 0.25401152, 'sod': 9.07184, 'sug': 90.3555264}, {'fat': 3.5380176000000003, 'nrg': 535.23856, 'pro': 92.44204959999999, 'sat': 1.06140528, 'sod': 326.58624, 'sug': 29.392761600000004}, {'fat': 0.0, 'nrg': 768.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 201.12000000000003}, {'fat': 0.0, 'nrg': 480.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 125.70000000000002}, {'fat': 0.0, 'nrg': 18.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 0.795}]","['4', '2', '32', '1', '4-6', '1/2-1']","['pound', 'pound', 'ounce', 'cup', 'tablespoon', 'teaspoon']","[1814.368, 907.184, 907.184, 201.60000000000002, 126.00000000000001, 6.300000000000001]",,2898.9312
Cinnamon Almonds and Pecans,"['butter, without salt', 'spices, cinnamon, ground', 'nuts, almonds', 'nuts, pecans', 'sugars, granulated']","['Melt butter in a pan over medium-high heat on stove top.', 'Add all the other ingredients and stir gently.', 'Saute for about 2 minutes (or until a little crispy).', 'Serve warm or at room temperature.']","[{'fat': 23.04, 'nrg': 204.0, 'pro': 0.24, 'sat': 14.338, 'sod': 4.0, 'sug': 0.02}, {'fat': 0.42, 'nrg': 84.0, 'pro': 1.4, 'sat': 0.12599999999999997, 'sod': 0.0, 'sug': 0.84}, {'fat': 856.8000000000001, 'nrg': 9936.0, 'pro': 362.88, 'sat': 65.244, 'sod': 12.0, 'sug': 74.64}, {'fat': 941.4000000000001, 'nrg': 9036.0, 'pro': 120.0, 'sat': 80.832, 'sod': 0.0, 'sug': 51.96}, {'fat': 0.0, 'nrg': 10752.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 2815.6800000000003}]","['2', '14', '12', '12', '14']","['tablespoon', 'teaspoon', 'cup', 'cup', 'cup']","[28.4, 36.4, 1716.0, 1308.0, 2822.4000000000005]",2.0,30012.0
Stuffed Cherry Tomatoes,"['celery, raw', 'onions, raw', 'water, bottled, generic', 'chicken, broiler or fryers, breast, skinless, boneless, meat only, raw', 'salad dressing, mayonnaise, regular', 'salt, table', 'spices, pepper, black', 'cherries, sweet, raw']","['Chop all vegetables and place in a large bowl.', 'Cut chicken into small chunks/or finer (your preference).', 'Add chicken and mayonnaise to the large bowl.', 'Add salt and pepper; stir.', 'Wash the tomatoes.', 'Cut the top of the tomato and scoop out the inside with a grapefruit spoon.', 'Stuff with chicken salad.']","[{'fat': 0.085, 'nrg': 8.0, 'pro': 0.35, 'sat': 0.021, 'sod': 40.5, 'sug': 0.675}, {'fat': 0.04, 'nrg': 16.0, 'pro': 0.44, 'sat': 0.01675, 'sod': 1.5, 'sug': 1.695}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 2.0, 'sug': 0.0}, {'fat': 11.004000000000001, 'nrg': 504.0, 'pro': 94.5, 'sat': 2.3646, 'sod': 189.0, 'sug': 0.0}, {'fat': 2148.64, 'nrg': 19552.0, 'pro': 27.04, 'sat': 335.92, 'sod': 18304.0, 'sug': 16.64}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 2325.0, 'sug': 0.0}, {'fat': 0.035, 'nrg': 3.0, 'pro': 0.11999999999999998, 'sat': 0.016, 'sod': 0.0, 'sug': 0.005}, {'fat': 0.56, 'nrg': 174.0, 'pro': 2.92, 'sat': 0.104, 'sod': 0.0, 'sug': 35.38}]","['1/2', '1/4', '1/4', '3', '13', '1', '1/2', '1']","['cup', 'cup', 'cup', 'cup', 'cup', 'teaspoon', 'teaspoon', 'pint']","[50.5, 40.0, 59.2, 420.0, 2870.4, 6.0, 1.15, 276.0]",,20257.0
Pearl Barley Tabbouleh,"['salt, table', 'barley, hulled', 'oil, olive, salad or cooking', 'lemon juice, raw', 'plums, raw', 'parsley, fresh', 'spices, basil, dried', 'spices, rosemary, dried']","['Bring 4 cups water to a boil in a large saucepan over high heat.', 'Add 2 teaspoons of the salt and the barley.', 'Stir, reduce the heat to medium, and cook until the barley is tender, about 40 minutes.', 'Drain the barley, rinse it under cold water, drain again, and place it in a large mixing bowl.', 'Add the remaining salt, the olive oil, lemon juice, tomatoes, and herbs and toss.', 'Refrigerate for at least 2 hours.']","[{'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 6975.0, 'sug': 0.0}, {'fat': 3.1725000000000003, 'nrg': 488.25, 'pro': 17.22, 'sat': 0.66525, 'sod': 16.5, 'sug': 1.1025}, {'fat': 54.0, 'nrg': 476.0, 'pro': 0.0, 'sat': 7.456, 'sod': 0.0, 'sug': 0.0}, {'fat': 0.110625, 'nrg': 10.125, 'pro': 0.159375, 'sat': 0.018375000000000002, 'sod': 0.375, 'sug': 1.1531250000000002}, {'fat': 1.84, 'nrg': 304.0, 'pro': 4.6, 'sat': 0.112, 'sod': 0.0, 'sug': 65.48}, {'fat': 0.47, 'nrg': 22.0, 'pro': 1.78, 'sat': 0.079, 'sod': 34.0, 'sug': 0.51}, {'fat': 0.27, 'nrg': 18.0, 'pro': 1.44, 'sat': 0.135, 'sod': 9.0, 'sug': 0.09}, {'fat': 1.08, 'nrg': 24.0, 'pro': 0.36, 'sat': 0.528, 'sod': 6.0, 'sug': 0.0}]","['3', '3/4', '1/4', '3', '4', '1', '3', '2']","['teaspoon', 'cup', 'cup', 'tablespoon', 'cup', 'cup', 'tablespoon', 'tablespoon']","[18.0, 138.0, 54.0, 45.75, 660.0, 60.0, 6.300000000000001, 7.2]",160.0,1342.375
Butter Almond Crunch Recipe,"['spartan, real semi-sweet chocolate baking chips, upc: 011213162966', 'nuts, almonds', 'butter, without salt', 'sugars, granulated', 'syrups, corn, light', 'water, bottled, generic']","['Heat oven to 350 degrees F. Line 13x9x 2-inch pan with foil; butter foil.', 'Sprinkle 1 c. chocolate chips into pan; set aside.', 'In shallow baking pan spread minced almonds.', 'Bake about 7 min or possibly till golden; set aside.', 'In heavy 3-qt saucepan heat butter; blend in sugar, corn syrup and water.', 'Cook over medium heat, stirring constantly, to 300 degrees F on a candy thermometer (hard-crack stage) or possibly till mix, when dropped into very cool water, separates into threads which are hard and brittle.', ""Bulb of candy thermometer shouldn't rest on bottom of saucepan."", 'Remove from heat; stir in 1-1/2 c. toasted almonds.', ""Immediately spread mix proportionately over chocolate chips in prepared pan; don't disturb chips."", 'Sprinkle with remaining 1/4 c. toasted almonds and remaining 1/2 c. chocolate chips; cold slightly.', 'With sharp knife score into 1 1/2 inch squares, wiping knife blade after drawing through candy.', 'Cold completely; remove from pan.', 'Remove foil; break into pcs.', 'Store in airtight container in cold, dry place.']","[{'fat': 70.00874999999999, 'nrg': 1225.875, 'pro': 17.50875, 'sat': 43.758750000000006, 'sod': 0.0, 'sug': 139.99125}, {'fat': 124.95000000000002, 'nrg': 1449.0, 'pro': 52.919999999999995, 'sat': 9.514750000000001, 'sod': 1.75, 'sug': 10.885}, {'fat': 276.48, 'nrg': 2448.0, 'pro': 2.88, 'sat': 172.05599999999998, 'sod': 48.0, 'sug': 0.24}, {'fat': 0.0, 'nrg': 1344.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 351.96000000000004}, {'fat': 0.1275, 'nrg': 180.9375, 'pro': 0.0, 'sat': 0.0, 'sod': 39.5625, 'sug': 49.08562500000001}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 1.5, 'sug': 0.0}]","['1 1/2', '1 3/4', '1 1/2', '1 3/4', '3', '3']","['cup', 'cup', 'cup', 'cup', 'tablespoon', 'tablespoon']","[262.5, 250.25, 340.79999999999995, 352.80000000000007, 63.9375, 44.400000000000006]",,6647.8125
Biscuit Dough Peach Cobbler Recipe,"['peaches, yellow, raw', 'lemon juice, raw', 'sugars, granulated']","['Heat oven to 400 degrees.', 'Have ready 2 inch deep 2 qt baking dish or possibly deep 10 inch pie plate.', 'To Peel Peaches: Immerse in boiling water 1 minute.', 'Remove with slot spoon.', 'Cold with running water cool, then slip off skins.', 'Slice peaches into wedges directly into dish.', 'Toss with lemon juice and sugar.', 'Cover with foil.', 'Bake 15 min till peaches are warm and juices bubbly.', 'Now make dough while peaches cook.', 'Mix flour, sugar, baking pwdr and soda in large bowl.', 'Cut in butter till mix resembles coarse crumbs.', 'Pour buttermilk over top.', 'Toss with fork till mix clumps together.', 'Drop heaping Tbsp.', 'on peaches.', 'Sprinkle sugar-nutmeg mix on top.', 'Bake 30 min till biscuits are golden.', 'Let stand to cold.']","[{'fat': 3.4019399999999997, 'nrg': 530.70264, 'pro': 12.3830616, 'sat': 0.25854743999999996, 'sod': 0.0, 'sug': 114.16910639999999}, {'fat': 0.07375, 'nrg': 6.75, 'pro': 0.10625, 'sat': 0.01225, 'sod': 0.25, 'sug': 0.76875}, {'fat': 0.0, 'nrg': 384.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 100.56000000000002}]","['3', '2', '1/2']","['pound', 'tablespoon', 'cup']","[1360.7759999999998, 30.5, 100.80000000000001]",1.0,921.45264
Homemade Cajun Seasoning,"['salt, table', 'spices, pepper, red or cayenne', 'spices, pepper, black', 'spices, garlic powder', 'spices, parsley, dried', 'spices, chili powder', 'spices, onion powder', 'spices, nutmeg, ground']","['Combine all the ingredients and store in an air-tight container.', 'Store herb containers in a cool, dark and dry place for up to six (6) months.', 'Serving sizes is approximate.', 'Makes enough to last a long time.', 'May use regular table salt if desired.', 'Heat weakens spice flavors so avoid storing seasonings on open racks above or near cook tops or ovens.', 'Store seldom-used seasonings in the freezer to maintain freshness.']","[{'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 223200.0, 'sug': 0.0}, {'fat': 3.72, 'nrg': 72.0, 'pro': 2.64, 'sat': 0.708, 'sod': 12.0, 'sug': 2.2800000000000002}, {'fat': 0.6300000000000001, 'nrg': 54.0, 'pro': 2.16, 'sat': 0.28800000000000003, 'sod': 0.0, 'sug': 0.09}, {'fat': 0.12000000000000001, 'nrg': 60.0, 'pro': 3.06, 'sat': 0.048, 'sod': 12.0, 'sug': 0.48000000000000004}, {'fat': 0.18, 'nrg': 6.0, 'pro': 0.78, 'sat': 0.042, 'sod': 12.0, 'sug': 0.24000000000000002}, {'fat': 2.3400000000000003, 'nrg': 48.0, 'pro': 2.16, 'sat': 0.396, 'sod': 462.0, 'sug': 1.1400000000000001}, {'fat': 0.02, 'nrg': 8.0, 'pro': 0.25, 'sat': 0.005, 'sod': 2.0, 'sug': 0.16}, {'fat': 0.8, 'nrg': 12.0, 'pro': 0.13, 'sat': 0.571, 'sod': 0.0, 'sug': 0.07}]","['2', '4', '3', '2', '2', '2', '1', '1']","['cup', 'tablespoon', 'tablespoon', 'tablespoon', 'tablespoon', 'tablespoon', 'teaspoon', 'teaspoon']","[576.0, 21.6, 20.7, 18.6, 3.0, 16.200000000000003, 2.4, 2.2]",,260.0
