Name,Ingredients,Instructions,nutr_per_ingredient,fsa_lights_per100g,nutr_values_per100g,quantity,unit,weight_per_ingr
ANZAC Biscuits,"['wheat flour, white, all-purpose, unenriched', 'sugars, granulated', 'oats', 'shortening confectionery, coconut (hydrogenated) and or palm kernel (hydrogenated)', 'butter, without salt', 'syrup, maple, canadian', 'water, bottled, generic', 'leavening agents, baking soda']","['Preheat oven to 350 degrees F. In a mixing bowl combine flour, sugar, oats and coconut.', 'Next melt the butter and golden syrup together in a liquid measuring cup (about 1 minute in the microwave).', 'In a separate glass, add the very hot water and dissolve the baking soda.', 'Once dissolved, add the water into the melted butter/syrup (it should appear frothy).', 'Return to the dry ingredients and make a well in the mixture.', 'Pour in the butter/syrup and stir it all together.', 'The mixture will be heavy to stir.', 'Next form 1/2-tablespoon-sized balls of the batter and place on a greased cookie sheet.', 'Depress with a fork and bake for 10 minutes at 350 degrees F. Let cool for 5 minutes on the tray before moving to a cooling rack.', 'Recipe makes between 40 to 45 biscuits.', '(Recipe adapted from In A Strange Land.)']","[{'fat': 1.23, 'nrg': 455.0, 'pro': 12.91, 'sat': 0.194, 'sod': 2.0, 'sug': 0.34}, {'fat': 0.0, 'nrg': 768.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 201.12000000000003}, {'fat': 10.76, 'nrg': 607.0, 'pro': 26.35, 'sat': 1.899, 'sod': 3.0, 'sug': 0.0}, {'fat': 204.8, 'nrg': 1808.0, 'pro': 0.0, 'sat': 186.976, 'sod': 0.0, 'sug': 0.0}, {'fat': 91.9771178, 'nrg': 813.0636599999999, 'pro': 0.963883, 'sat': 57.253516219999995, 'sod': 12.47378, 'sug': 0.0680388}, {'fat': 0.0, 'nrg': 53.57142857142857, 'pro': 0.0, 'sat': 0.0, 'sod': 1.7361111111111112, 'sug': 11.889880952380953}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 1.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 1259.0, 'sug': 0.0}]","{'fat': 'red', 'salt': 'orange', 'saturates': 'red', 'sugars': 'red'}","{'energy': 526.9569669404481, 'fat': 36.11990331905706, 'protein': 4.705432286407355, 'salt': 0.3741083079128549, 'saturates': 28.81506792098334, 'sugars': 24.96585349805108}","['1', '1', '1', '1', '4', '1', '2', '1']","['cup', 'cup', 'cup', 'cup', 'ounce', 'tablespoon', 'tablespoon', 'teaspoon']","[125.0, 201.60000000000002, 156.0, 204.8, 113.398, 19.841269841269842, 29.6, 4.6]"
Strawberry Whipped Cream,"['cream, whipped, cream topping, pressurized', 'sugars, granulated', 'strawberries, raw']","['With a fork, mash the strawberries and set aside.', 'Whip the cream till stiff peaks form, add sugar.', 'Gently fold in the strawberries.']","[{'fat': 13.33, 'nrg': 154.0, 'pro': 1.92, 'sat': 8.299, 'sod': 5.0, 'sug': 4.8}, {'fat': 0.0, 'nrg': 96.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 25.140000000000004}, {'fat': 0.92, 'nrg': 98.0, 'pro': 2.04, 'sat': 0.046, 'sod': 4.0, 'sug': 14.86}]","{'fat': 'orange', 'salt': 'green', 'saturates': 'orange', 'sugars': 'orange'}","{'energy': 89.4141829393628, 'fat': 3.6613566289825283, 'protein': 1.0174717368961974, 'salt': 0.00578108941418294, 'saturates': 2.144141829393628, 'sugars': 11.510791366906476}","['1', '2', '2']","['cup', 'tablespoon', 'cup']","[60.0, 25.200000000000003, 304.0]"
Aji Sauce,"['peppers, jalapeno, raw', 'onions, spring or scallions (includes tops and bulb), raw', 'onions, raw', 'spices, coriander seed', 'vinegar, red wine', 'salt, table', 'spices, pepper, black']","['Combine jalapeno chiles, green onions, sweet onion, and cilantro in processor; puree until paste forms, scraping down sides of bowl with rubber spatula several times.', 'Add 2 tablespoons vinegar and process until mixture is blended but some texture still remains.', 'Transfer to small bowl.', 'Stir in 3/4 teaspoon coarse salt, 1/4 teaspoon pepper, and more vinegar to taste, if desired.', 'DO AHEAD: Can be made 1 day ahead.', 'Cover and refrigerate.']","[{'fat': 0.165, 'nrg': 13.0, 'pro': 0.41, 'sat': 0.0415, 'sod': 1.5, 'sug': 1.855}, {'fat': 0.095, 'nrg': 16.0, 'pro': 0.915, 'sat': 0.016, 'sod': 8.0, 'sug': 1.165}, {'fat': 0.05333333333333333, 'nrg': 21.333333333333332, 'pro': 0.5866666666666667, 'sat': 0.022333333333333334, 'sod': 2.0, 'sug': 2.26}, {'fat': 3.8400000000000003, 'nrg': 60.0, 'pro': 2.64, 'sat': 0.216, 'sod': 12.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 6.0, 'pro': 0.02, 'sat': 0.0, 'sod': 2.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 1743.75, 'sug': 0.0}, {'fat': 0.0175, 'nrg': 1.5, 'pro': 0.05999999999999999, 'sat': 0.008, 'sod': 0.0, 'sug': 0.0025}]","{'fat': 'green', 'salt': 'red', 'saturates': 'green', 'sugars': 'green'}","{'energy': 57.53346624893193, 'fat': 2.0364568499003135, 'protein': 2.2614639703788093, 'salt': 2.159641127883794, 'saturates': 0.14835008341131953, 'sugars': 2.5792407535500677}","['1/2', '1/2', '1/3', '1/4', '2', '3/4', '1/4']","['cup', 'cup', 'cup', 'cup', 'tablespoon', 'teaspoon', 'teaspoon']","[45.0, 50.0, 53.33333333333333, 21.6, 29.8, 4.5, 0.575]"
Butter Crunch Popcorn,"['snacks, popcorn, air-popped (unsalted)', 'nuts, walnuts, english', 'butter, without salt', 'sugars, granulated', 'salt, table', 'syrups, corn, light', 'vanilla extract']","['Pop the corn in oil, then spread the popped corn on a large greased sheet pan.', 'Mix in the salted nuts and set aside.', 'In a heavy large skillet, melt butter and combine with sugar, salt and corn syrup.', 'Stir well & let simmer over medium heat, without stirring, until the mixture reaches 302 degrees on a candy thermometer.', 'Carefully swirl the pan every few minutes.', 'When candy is ready, stir in the vanilla and carefully pour the mixture over the popcorn and nuts.', 'Stir to coat and let cool at least an hour.', 'Store in an airtight container.']","[{'fat': 2.72, 'nrg': 248.0, 'pro': 7.68, 'sat': 0.368, 'sod': 0.0, 'sug': 0.0}, {'fat': 152.6, 'nrg': 1530.0, 'pro': 35.64, 'sat': 14.334, 'sod': 4.0, 'sug': 6.1}, {'fat': 184.32, 'nrg': 1632.0, 'pro': 1.92, 'sat': 114.704, 'sod': 32.0, 'sug': 0.16}, {'fat': 0.0, 'nrg': 1536.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 402.24000000000007}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 1162.5, 'sug': 0.0}, {'fat': 0.17, 'nrg': 241.25, 'pro': 0.0, 'sat': 0.0, 'sod': 52.75, 'sug': 65.4475}, {'fat': 0.0, 'nrg': 24.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 1.06}]","{'fat': 'red', 'salt': 'orange', 'saturates': 'red', 'sugars': 'red'}","{'energy': 508.3898346422125, 'fat': 33.150578020584355, 'protein': 4.4134432466708935, 'salt': 0.30516804058338615, 'saturates': 12.624359787327446, 'sugars': 46.339934637334764}","['8', '2', '1', '2', '1/2', '1/4', '2']","['cup', 'cup', 'cup', 'cup', 'teaspoon', 'cup', 'teaspoon']","[64.0, 234.0, 227.2, 403.20000000000005, 3.0, 85.25, 8.4]"
Blueberry Orange Cobbler,"['butter, without salt', 'blueberries, raw', 'orange juice, raw', 'sugars, granulated', 'vanilla extract', 'wheat flour, white, all-purpose, unenriched', 'leavening agents, baking powder, double-acting, sodium aluminum sulfate', 'salt, table', 'sugars, granulated', 'butter, without salt', 'orange juice, raw']","['Heat oven to 425F; spray 10-inch deep dish pie plat with non-stick cooking spray.', 'In bowl, toss together blueberries, maple sugar, orange juice, and vanilla.', 'Let stand 15 minutes.', 'Pour into pie dish and bake 12 minutes.', 'In separate bowl, whisk together flour, baking powder, salt, and sugar.', 'Grate frozen butter over flour mixture and stir.', 'Add orange juice and loosely blend.', 'Do not overmix.', 'Spoon dollops batter over baked blueberries.', 'Sprinkle with sugar.', 'Bake 10-15 minutes until top is golden and fruit is bubbly.']","[{'fat': 11.52, 'nrg': 102.0, 'pro': 0.12, 'sat': 7.169, 'sod': 2.0, 'sug': 0.01}, {'fat': 1.96, 'nrg': 336.0, 'pro': 4.4, 'sat': 0.164, 'sod': 4.0, 'sug': 58.96}, {'fat': 6.0, 'nrg': 1344.0, 'pro': 20.88, 'sat': 0.72, 'sod': 24.0, 'sug': 249.95999999999998}, {'fat': 0.0, 'nrg': 9984.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 2614.5600000000004}, {'fat': 0.0, 'nrg': 12.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 0.53}, {'fat': 1.845, 'nrg': 682.5, 'pro': 19.365000000000002, 'sat': 0.29100000000000004, 'sod': 3.0, 'sug': 0.51}, {'fat': 0.0, 'nrg': 6.0, 'pro': 0.0, 'sat': 0.0, 'sod': 1464.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 27900.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 48.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 12.570000000000002}, {'fat': 69.12, 'nrg': 612.0, 'pro': 0.72, 'sat': 43.013999999999996, 'sod': 12.0, 'sug': 0.06}, {'fat': 17.0, 'nrg': 3808.0, 'pro': 59.16, 'sat': 2.04, 'sod': 68.0, 'sug': 708.2199999999999}]","{'fat': 'green', 'salt': 'orange', 'saturates': 'green', 'sugars': 'red'}","{'energy': 112.81919748439407, 'fat': 0.7158084781783177, 'protein': 0.6971546204939275, 'salt': 0.4909462169310407, 'saturates': 0.35574239022537857, 'sugars': 24.28585704482922}","['1', '4', '12', '13', '1', '1 1/2', '3', '12', '1', '6', '34']","['tablespoon', 'cup', 'cup', 'cup', 'teaspoon', 'cup', 'teaspoon', 'teaspoon', 'tablespoon', 'tablespoon', 'cup']","[14.2, 592.0, 2976.0, 2620.8, 4.2, 187.5, 13.799999999999999, 72.0, 12.600000000000001, 85.19999999999999, 8432.0]"
Chocolate Coconut Milkshake,"['milk, fluid, 1% fat, without added vitamin a and vitamin d', 'water, bottled, generic', 'cocoa, dry powder, unsweetened', 'sweetener, syrup, agave']",['Place all in Vitalmix blender and blend until smooth.'],"[{'fat': 2.37, 'nrg': 102.0, 'pro': 8.22, 'sat': 1.545, 'sod': 107.0, 'sug': 12.69}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 14.67013402680536, 'sug': 0.0}, {'fat': 2.945, 'nrg': 49.0, 'pro': 4.215, 'sat': 1.735, 'sod': 4.5, 'sug': 0.375}, {'fat': 0.18, 'nrg': 126.0, 'pro': 0.060000000000000005, 'sat': 0.0, 'sod': 0.0, 'sug': 28.140000000000004}]","{'fat': 'green', 'salt': 'green', 'saturates': 'green', 'sugars': 'orange'}","{'energy': 37.37505832417686, 'fat': 0.7414294061059633, 'protein': 1.685925464839675, 'salt': 0.04255971225650778, 'saturates': 0.4425638675209391, 'sugars': 5.559708585731797}","['1', '2', '12', '2']","['cup', 'cup', 'teaspoon', 'tablespoon']","[244.0, 434.2359671934387, 21.5, 41.400000000000006]"
Homemade Valentine's Chocolates,"['spartan, real semi-sweet chocolate baking chips, upc: 011213162966', 'terra dolce, organic chipotle dried chile peppers, upc: 700360007144', 'salt, table', 'cream, fluid, heavy whipping', 'cocoa, dry powder, unsweetened']","['Place chocolate into a bowl; add chipotle pepper and salt.', 'Heat cream in a small saucepan over medium-low heat until it comes to a boil.', 'Pour cream over chocolate and let stand for 3 minutes.', 'Stir gently until chocolate mixture is completely smooth.', 'Pour chocolate mixture out onto a sheet of plastic wrap on a work surface.', 'Pick up one edge of the plastic and roll the chocolate into a rough log shape.', 'Continue to roll, wrapping chocolate in the plastic.', 'Refrigerate until chilled and firm, 30 minutes to 1 hour.', 'Place cocoa into a small bowl.', 'Unwrap chocolate and cut in half crosswise; cut each half into halves lengthwise.', ""Roughly cut candy into 1/2-inch square 'stones'."", 'Place the chocolate pieces into the cocoa and toss gently to coat.']","[{'fat': 60.4864932, 'nrg': 1059.13732, 'pro': 15.127293199999999, 'sat': 37.806893200000005, 'sod': 0.0, 'sug': 120.95030679999999}, {'fat': 0.0, 'nrg': 1.19, 'pro': 0.04763333333333333, 'sat': 0.0, 'sod': 0.23666666666666664, 'sug': 0.14286666666666664}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 145.08, 'sug': 0.0}, {'fat': 21.65, 'nrg': 204.0, 'pro': 1.705, 'sat': 13.819, 'sod': 16.0, 'sug': 1.75}, {'fat': 2.2087499999999998, 'nrg': 36.75, 'pro': 3.16125, 'sat': 1.30125, 'sod': 3.375, 'sug': 0.28125}]","{'fat': 'red', 'salt': 'green', 'saturates': 'red', 'sugars': 'red'}","{'energy': 428.50928689006383, 'fat': 27.779071589842943, 'protein': 6.600553351230921, 'salt': 0.13560283381173194, 'saturates': 17.431533115772314, 'sugars': 40.55097885992783}","['1/2', '1/8', '1', '1/2', '3']","['pound', 'teaspoon', 'pinch', 'cup', 'tablespoon']","[226.796, 0.3333333333333333, 0.37439999999999996, 60.0, 16.125]"
Blueberry Muffins with Lemon Blackberry Glaze,"['nuts, almonds', 'seeds, flaxseed', 'salt, table', 'sweetener, syrup, agave', 'vanilla extract', 'shortening confectionery, coconut (hydrogenated) and or palm kernel (hydrogenated)', 'water, bottled, generic', 'blueberries, raw', 'nuts, cashew nuts, raw', 'blackberries, raw', 'lemon juice, raw', 'sweetener, syrup, agave', 'water, bottled, generic']","['To make the muffins, mix together the almond meal, flax meal, and salt in a mixing bowl.', 'Add the agave syrup, vanilla, and coconut oil and mix well.', 'Add the water and mix to a batter consistency.', 'Fold in the blueberries.', 'Place 6 cupcake liners into a muffin pan and spoon about 1/2 cup dough into each.', 'Place the pan in the dehydrator and dehydrate at 104F for 4 to 6 hours, until the batter is dry and to desired consistency.', 'To make the glaze, combine the cashews, blackberry juice, lemon juice, agave syrup, and water in the Personal Blender with the 1-cup container and blend until smooth.', 'To serve, frost each muffin with the glaze.', 'Will keep for several days refrigerated.', 'Can be frozen for several weeks and thawed.', 'Warm muffins in the dehydrator at 104F for an hour or two before serving.']","[{'fat': 119.0, 'nrg': 1379.9999999999998, 'pro': 50.39999999999999, 'sat': 9.061666666666666, 'sod': 1.6666666666666665, 'sug': 10.366666666666665}, {'fat': 69.44, 'nrg': 880.0, 'pro': 30.08, 'sat': 6.032, 'sod': 48.0, 'sug': 2.56}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 581.25, 'sug': 0.0}, {'fat': 0.18, 'nrg': 126.0, 'pro': 0.060000000000000005, 'sat': 0.0, 'sod': 0.0, 'sug': 28.140000000000004}, {'fat': 0.0, 'nrg': 36.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 1.59}, {'fat': 12.8, 'nrg': 113.0, 'pro': 0.0, 'sat': 11.686, 'sod': 0.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 2.6666666666666665, 'sug': 0.0}, {'fat': 0.735, 'nrg': 126.0, 'pro': 1.6500000000000001, 'sat': 0.0615, 'sod': 1.5, 'sug': 22.11}, {'fat': 32.8875, 'nrg': 414.75, 'pro': 13.665000000000001, 'sat': 5.837250000000001, 'sod': 9.0, 'sug': 4.4325}, {'fat': 0.08875, 'nrg': 7.75, 'pro': 0.25, 'sat': 0.0025, 'sod': 0.125, 'sug': 0.87875}, {'fat': 0.07375, 'nrg': 6.75, 'pro': 0.10625, 'sat': 0.01225, 'sod': 0.25, 'sug': 0.76875}, {'fat': 0.18, 'nrg': 126.0, 'pro': 0.060000000000000005, 'sat': 0.0, 'sod': 0.0, 'sug': 28.140000000000004}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.5, 'sug': 0.0}]","{'fat': 'red', 'salt': 'green', 'saturates': 'orange', 'sugars': 'orange'}","{'energy': 337.81772985085087, 'fat': 24.72358378264828, 'protein': 10.1118181499895, 'salt': 0.16935745045865136, 'saturates': 3.4339156921784193, 'sugars': 10.39703102023668}","['1 2/3', '1', '1/4', '2', '1', '1', '1/3', '1 1/2', '1/2', '2', '2', '2', '1']","['cup', 'cup', 'teaspoon', 'tablespoon', 'tablespoon', 'tablespoon', 'cup', 'cup', 'cup', 'tablespoon', 'tablespoon', 'tablespoon', 'tablespoon']","[238.33333333333331, 164.8, 1.5, 41.400000000000006, 12.600000000000001, 12.8, 78.93333333333334, 222.0, 75.0, 18.0, 30.5, 41.400000000000006, 14.8]"
"Super Fast, Delicious, Easy, and Ooey Gooey Caramel Corn","['butter, without salt', 'sugars, brown', 'syrups, corn, light', 'snacks, popcorn, air-popped (unsalted)']","['In a saucepan, bring to a boil butter, brown sugar, and corn syrup.', 'Place popped popcorn in large bowl and drizzle caramel mixture gradually over popcorn, while tossing and stirring to coat evenly.', 'Make sure to scrape the bottom as the mixture settles.', 'We love to serve it warm in all its ooey gooey goodness!', ""Once you start, you can't stop.""]","[{'fat': 2211.84, 'nrg': 19584.0, 'pro': 23.04, 'sat': 1376.4479999999999, 'sod': 384.0, 'sug': 1.92}, {'fat': 0.0, 'nrg': 528.0, 'pro': 0.0, 'sat': 0.0, 'sod': 48.0, 'sug': 139.68}, {'fat': 8.16, 'nrg': 11580.0, 'pro': 0.0, 'sat': 0.0, 'sod': 2532.0, 'sug': 3141.4800000000005}, {'fat': 4.08, 'nrg': 372.0, 'pro': 11.52, 'sat': 0.552, 'sod': 0.0, 'sug': 0.0}]","{'fat': 'red', 'salt': 'green', 'saturates': 'red', 'sugars': 'red'}","{'energy': 454.26725603536215, 'fat': 31.509690581434885, 'protein': 0.4896293777626658, 'salt': 0.10498129887793269, 'saturates': 19.50867052023121, 'sugars': 46.51309078544713}","['12', '1', '12', '12']","['cup', 'cup', 'cup', 'cup']","[2726.3999999999996, 144.0, 4092.0, 96.0]"
Mexican Hot Chocolate,"['water, bottled, generic', 'spartan, real semi-sweet chocolate baking chips, upc: 011213162966', 'cream, whipped, cream topping, pressurized']","['Bring water and chocolate to simmer in medium saucepan, stirring until chocolate dissolves.', 'Transfer to Mexican chocolate pot or blender.', 'If using pot, whip mixture by vigorously rolling handle of molinillo between palms.', 'If using blender, blend until frothy.', 'Mix in cream.', 'Divide among 4 mugs.']","[{'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 20.0, 'sug': 0.0}, {'fat': 175.108397814, 'nrg': 3066.2025414, 'pro': 43.793513814, 'sat': 109.45095581400001, 'sod': 0.0, 'sug': 350.151138186}, {'fat': 1.66625, 'nrg': 19.25, 'pro': 0.24, 'sat': 1.037375, 'sod': 0.625, 'sug': 0.6}]","{'fat': 'orange', 'salt': 'green', 'saturates': 'red', 'sugars': 'red'}","{'energy': 245.64249476555696, 'fat': 14.073580752802847, 'protein': 3.5056452956027884, 'salt': 0.004105051355157762, 'saturates': 8.796320429326157, 'sugars': 27.92439146925706}","['2 1/2', '23.16', '2']","['cup', 'ounce', 'tablespoon']","[592.0, 656.57442, 7.5]"
Island Ketchup,"['catsup', 'salad dressing, mayonnaise, regular', 'pickle relish, sweet', 'sauce, worcestershire', 'spices, onion powder']","['Combine all ingredients in a small mixing bowl.', 'Stir well.', 'Serve at once or refrigerate, covered.']","[{'fat': 4.16, 'nrg': 3536.0, 'pro': 37.44, 'sat': 0.41600000000000004, 'sod': 32032.0, 'sug': 752.96}, {'fat': 20.66, 'nrg': 188.0, 'pro': 0.26, 'sat': 3.23, 'sod': 176.0, 'sug': 0.16}, {'fat': 0.04666666666666667, 'nrg': 13.333333333333332, 'pro': 0.039999999999999994, 'sat': 0.005333333333333333, 'sod': 81.33333333333333, 'sug': 2.913333333333333}, {'fat': 0.0, 'nrg': 52.0, 'pro': 0.0, 'sat': 0.0, 'sod': 668.0, 'sug': 6.84}, {'fat': 0.36, 'nrg': 144.0, 'pro': 4.5, 'sat': 0.09, 'sod': 36.0, 'sug': 2.88}]","{'fat': 'green', 'salt': 'red', 'saturates': 'green', 'sugars': 'red'}","{'energy': 106.7448255898104, 'fat': 0.6846142712404111, 'protein': 1.1463308727746417, 'salt': 2.2384751773049643, 'saturates': 0.10153423071356202, 'sugars': 20.781408308004053}","['13', '2', '2', '12', '18']","['cup', 'tablespoon', 'teaspoon', 'teaspoon', 'teaspoon']","[3536.0, 27.6, 10.0, 68.0, 43.2]"
Caterer's Basic French Salad Dressing,"['oil, olive, salad or cooking', 'vinegar, cider', 'sugars, granulated', 'catsup', 'salt, table', 'spices, paprika']","['Whisk ingredients together in a bowl.', 'Makes 1 3/4 cups dressing.']","[{'fat': 2592.0, 'nrg': 22848.0, 'pro': 0.0, 'sat': 357.88800000000003, 'sod': 0.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 624.0, 'pro': 0.0, 'sat': 0.0, 'sod': 208.0, 'sug': 12.48}, {'fat': 0.0, 'nrg': 9984.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 2614.5600000000004}, {'fat': 3.84, 'nrg': 3264.0, 'pro': 34.56, 'sat': 0.384, 'sod': 29568.0, 'sug': 695.04}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 27900.0, 'sug': 0.0}, {'fat': 4.199999999999999, 'nrg': 84.0, 'pro': 4.62, 'sat': 0.686, 'sod': 27.999999999999996, 'sug': 3.36}]","{'fat': 'red', 'salt': 'orange', 'saturates': 'orange', 'sugars': 'red'}","{'energy': 315.0973442235578, 'fat': 22.260235269944005, 'protein': 0.3354394616530538, 'salt': 1.2350815910686461, 'saturates': 3.073217924350611, 'sugars': 28.470745363949252}","['12', '13', '13', '12', '12', '14']","['cup', 'cup', 'cup', 'cup', 'teaspoon', 'teaspoon']","[2592.0, 3099.2000000000003, 2620.8, 3264.0, 72.0, 32.199999999999996]"
Flo Braker's Pain D'amande Cookies,"['butter, without salt', 'sugars, brown', 'salt, table', 'spices, cinnamon, ground', 'water, bottled, generic', 'wheat flour, white, all-purpose, unenriched', 'leavening agents, baking soda', 'nuts, almonds']","['Melt the butter in a small saucepan over low heat with the sugar, salt, cinnamon, and water.', ""Stir until the butter just melts but don't allow to boil: most of the sugar should not be dissolved."", 'Remove from heat and stir in the flour, baking soda, and almonds until well mixed.', 'Line a 9-inch (23cm) loaf pan with plastic wrap and press the dough into the pan so the top is smooth.', 'Chill until firm.', 'To bake the cookies, preheat the oven to 325 degrees (160 degrees C.).', ""Using a very sharp chef's knife, slice the dough crosswise, as thin as possible, into rectangles."", 'If you can get them as thin as a coin, all the better.', ""The thinner they are, the more delicate and crisp they'll be."", 'Space the cookies on parchment lined baking sheets and bake for 10-15 minutes, or until the cookies feel slightly firm and the undersides are golden brown.', 'Flip the cookies over and bake an additional 10-15 minutes, until the cookies are crisp and deep golden-brown on top.', 'The baking times depend on how thin you cut the cookies.', 'Cool completely, then store in an airtight bin until ready to serve.', 'Storage: Once baked, the cookies will keep in an airtight container for up to three days.', 'The dough can be stored in the refrigerator for up to four days, or frozen for up to two months, if well-wrapped.', 'Note: Large-crystal golden sugar, as shown, is available in specialty food stores, natural food stores.']","[{'fat': 92.16, 'nrg': 816.0, 'pro': 0.96, 'sat': 57.352, 'sod': 16.0, 'sug': 0.08}, {'fat': 0.0, 'nrg': 528.0, 'pro': 0.0, 'sat': 0.0, 'sod': 48.0, 'sug': 139.68}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 79050.0, 'sug': 0.0}, {'fat': 0.36, 'nrg': 72.0, 'pro': 1.2000000000000002, 'sat': 0.108, 'sod': 0.0, 'sug': 0.72}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 104.0, 'sug': 0.0}, {'fat': 2.87, 'nrg': 1061.6666666666667, 'pro': 30.123333333333335, 'sat': 0.4526666666666667, 'sod': 4.666666666666667, 'sug': 0.7933333333333334}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 17626.0, 'sug': 0.0}, {'fat': 71.4, 'nrg': 828.0, 'pro': 30.24, 'sat': 5.437, 'sod': 1.0, 'sug': 6.22}]","{'fat': 'orange', 'salt': 'red', 'saturates': 'orange', 'sugars': 'green'}","{'energy': 81.21499000884464, 'fat': 4.097765912143349, 'protein': 1.5360991908802042, 'salt': 5.948606970878239, 'saturates': 1.5564008910145115, 'sugars': 3.6236774003341305}","['8', '1', '34', '12', '13', '2 1/3', '14', '1']","['tablespoon', 'cup', 'teaspoon', 'teaspoon', 'cup', 'cup', 'teaspoon', 'cup']","[113.6, 144.0, 203.99999999999997, 31.200000000000003, 3078.4, 291.6666666666667, 64.39999999999999, 143.0]"
