Name,Ingredients,Instructions,nutr_per_ingredient,fsa_lights_per100g,nutr_values_per100g,quantity,unit,weight_per_ingr
Best Cream of Tomato Soup,"['tomatoes, red, ripe, raw, year round average', 'tomatoes, red, ripe, raw, year round average', 'potatoes, raw, skin', 'onions, raw', 'soup, beef broth or bouillon canned, ready-to-serve', 'spices, pepper, black', 'spices, basil, dried', 'wheat flour, white, all-purpose, unenriched', 'milk, fluid, 1% fat, without added vitamin a and vitamin d']","['In a large pot cook the tomatoes, potatoes, onions, pepper, basil and tomato paste in the beef broth for 30 minutes or until very soft.', 'Make the cream sauce while the vegetables are cooking.', 'Over low heat add the flour to the milk and cook to thicken.', 'Stir almost constantly.', 'Working carefully and in small batches transfer the broth and vegetables to a blender and puree.', 'This is hot do not burn yourself.', 'Return to the pot and add the cream sauce.', 'Stirring well.', '(As an alternative you may add the cream sauce to broth in the blender while pureeing).', 'Adjust pepper and basil to taste.']","[{'fat': 4.2, 'nrg': 378.0, 'pro': 18.34, 'sat': 0.5880000000000001, 'sod': 98.0, 'sug': 54.879999999999995}, {'fat': 0.6, 'nrg': 54.0, 'pro': 2.62, 'sat': 0.084, 'sod': 14.0, 'sug': 7.84}, {'fat': 0.3, 'nrg': 174.0, 'pro': 7.709999999999999, 'sat': 0.078, 'sod': 30.0, 'sug': 0.0}, {'fat': 0.32, 'nrg': 128.0, 'pro': 3.52, 'sat': 0.134, 'sod': 12.0, 'sug': 13.56}, {'fat': 1.06, 'nrg': 34.0, 'pro': 5.48, 'sat': 0.528, 'sod': 1786.0, 'sug': 0.0}, {'fat': 0.8400000000000001, 'nrg': 72.0, 'pro': 2.88, 'sat': 0.384, 'sod': 0.0, 'sug': 0.12000000000000001}, {'fat': 0.029999999999999995, 'nrg': 2.0, 'pro': 0.16, 'sat': 0.014999999999999998, 'sod': 1.0, 'sug': 0.01}, {'fat': 0.3075, 'nrg': 113.75, 'pro': 3.2275, 'sat': 0.0485, 'sod': 0.5, 'sug': 0.085}, {'fat': 4.74, 'nrg': 204.0, 'pro': 16.44, 'sat': 3.09, 'sod': 214.0, 'sug': 25.38}]","{'fat': 'green', 'salt': 'green', 'saturates': 'green', 'sugars': 'green'}","{'energy': 28.76685145911622, 'fat': 0.30751199910704324, 'protein': 1.4976249829470054, 'salt': 0.1336644714811921, 'saturates': 0.12276915826419119, 'sugars': 2.5269437313192196}","['14', '2', '2', '2', '2', '12', '1', '4', '2']","['cup', 'cup', 'cup', 'cup', 'cup', 'teaspoon', 'teaspoon', 'tablespoon', 'cup']","[2086.0, 298.0, 300.0, 320.0, 480.0, 27.599999999999998, 0.7, 31.25, 488.0]"
Everyday Soft Sesame Bread,"['wheat flours, bread, unenriched', 'rice flour, white, unenriched', 'sugars, granulated', 'salt, table', 'milk, fluid, 1% fat, without added vitamin a and vitamin d', ""leavening agents, yeast, baker's, active dry"", 'butter, without salt', 'seeds, sesame seeds, whole, dried']","['Knead all of the ingredients except for the butter and sesame.', ""Once it's come together add the butter, and then the sesame last."", ""Once you've finished kneading, make it into a nice round shape and allow to rest for the first rising."", 'Separate the dough into 8 pieces and let sit for 15 minutes.', 'Make into round shapes again and allow to rise a second time.', 'If you like, sprinkle with rice flour.', ""Bake in the oven at 180C for 13 minutes and they're done."", 'They can be used as a sandwich.']","[{'fat': 2.988, 'nrg': 649.8, 'pro': 21.564, 'sat': 0.4392, 'sod': 3.6, 'sug': 0.5579999999999999}, {'fat': 0.284, 'nrg': 73.2, 'pro': 1.1900000000000002, 'sat': 0.0772, 'sod': 0.0, 'sug': 0.023999999999999997}, {'fat': 0.0, 'nrg': 58.050000000000004, 'pro': 0.0, 'sat': 0.0, 'sod': 0.15, 'sug': 14.97}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 1162.74, 'sug': 0.0}, {'fat': 1.3095, 'nrg': 56.699999999999996, 'pro': 4.5495, 'sat': 0.8545499999999999, 'sod': 59.4, 'sug': 7.0200000000000005}, {'fat': 0.1522, 'nrg': 6.5, 'pro': 0.8088, 'sat': 0.020019999999999996, 'sod': 1.02, 'sug': 0.0}, {'fat': 16.222, 'nrg': 143.4, 'pro': 0.17, 'sat': 10.0978, 'sod': 2.2, 'sug': 0.011999999999999999}, {'fat': 9.934000000000001, 'nrg': 114.60000000000001, 'pro': 3.5460000000000003, 'sat': 1.3914, 'sod': 2.2, 'sug': 0.06}]","{'fat': 'orange', 'salt': 'orange', 'saturates': 'orange', 'sugars': 'orange'}","{'energy': 279.0506329113924, 'fat': 7.820177215189873, 'protein': 8.057797468354432, 'salt': 0.7793101265822784, 'saturates': 3.2608025316455693, 'sugars': 5.732658227848102}","['180', '20', '15', '3', '135', '2', '20', '20']","['g', 'g', 'g', 'g', 'g', 'g', 'g', 'g']","[180.0, 20.0, 15.0, 3.0, 135.0, 2.0, 20.0, 20.0]"
Brigitte Sealing's Sausage Pasta Supper Recipe,"['margarine, regular, 80% fat, composite, stick, without salt', 'onions, raw', 'mushrooms, white, raw', 'ground turkey, raw', 'cheese, parmesan, hard', 'spices, pepper, black', 'shortening, vegetable, household, composite', 'spices, oregano, dried']","['Heat margarine in a baking dish.', 'Saute/fry onions and peppers and mushrooms.', 'Add in vegetables and sausage.', 'Heat well and season with seasonings.', 'Stir in cheese.', 'Serve over noodles with additional parmesan cheese.']","[{'fat': 34.38, 'nrg': 306.0, 'pro': 0.06, 'sat': 6.471, 'sod': 0.0, 'sug': 0.0}, {'fat': 0.04, 'nrg': 16.0, 'pro': 0.44, 'sat': 0.01675, 'sod': 1.5, 'sug': 1.695}, {'fat': 0.7711064000000001, 'nrg': 49.89512, 'pro': 7.007996399999999, 'sat': 0.113398, 'sod': 11.3398, 'sug': 4.490560799999999}, {'fat': 34.7451472, 'nrg': 671.31616, 'pro': 89.1761872, 'sat': 9.18070208, 'sod': 263.08335999999997, 'sug': 0.0}, {'fat': 9.600933239585876, 'nrg': 144.3749359336222, 'pro': 13.282494105893242, 'sat': 6.099841043195537, 'sod': 512.5310225643588, 'sug': 0.2887498718672444}, {'fat': 0.8400000000000001, 'nrg': 72.0, 'pro': 2.88, 'sat': 0.384, 'sod': 0.0, 'sug': 0.12000000000000001}, {'fat': 409.6, 'nrg': 3616.0, 'pro': 0.0, 'sat': 102.304, 'sod': 32.0, 'sug': 0.0}, {'fat': 0.04, 'nrg': 3.0, 'pro': 0.09, 'sat': 0.016, 'sod': 0.0, 'sug': 0.04}]","{'fat': 'red', 'salt': 'green', 'saturates': 'red', 'sugars': 'green'}","{'energy': 393.9539638534005, 'fat': 39.56970412478486, 'protein': 9.119824858554054, 'salt': 0.16563260495719012, 'saturates': 10.060502097328538, 'sugars': 0.5357316384162427}","['3', '1/4', '1/2', '1', '1/4', '1/4', '2', '1']","['tablespoon', 'cup', 'pound', 'pound', 'cup', 'cup', 'cup', 'teaspoon']","[42.599999999999994, 40.0, 226.796, 453.592, 37.17654600290771, 27.599999999999998, 409.6, 1.0]"
Golden Sauce,"['milk, fluid, 1% fat, without added vitamin a and vitamin d', 'milk, fluid, 1% fat, without added vitamin a and vitamin d']","['Cook ingredients in saucepan on low heat 10 min.', 'or until VELVEETA is completely melted and mixture is well blended, stirring occasionally.']","[{'fat': 2.1999212, 'nrg': 95.25431999999999, 'pro': 7.6430252, 'sat': 1.43561868, 'sod': 99.79024, 'sug': 11.793392}, {'fat': 0.5925, 'nrg': 25.5, 'pro': 2.055, 'sat': 0.38625, 'sod': 26.75, 'sug': 3.1725}]","{'fat': 'green', 'salt': 'green', 'saturates': 'green', 'sugars': 'orange'}","{'energy': 41.95830379852396, 'fat': 0.970277974676507, 'protein': 3.3697567721580564, 'salt': 0.10992181962223242, 'saturates': 0.6330416962014761, 'sugars': 5.200173734172817}","['1/2', '1/4']","['pound', 'cup']","[226.796, 61.0]"
Albanian Pite,"['salt, table', 'water, bottled, generic', 'oil, olive, salad or cooking', 'wheat flour, white, all-purpose, unenriched', 'butter, without salt', 'oil, olive, salad or cooking', 'spinach, raw', 'cheese, feta']","['Dough: 1.', 'Mix salt, water and 2 tablespoons oil together in a medium-sized bowl.', 'Slowly add in flour until mixture forms a dough.', '2.', 'Knead on a floured surface for about 5 minutes, or until the dough becomes smooth, not sticky.', '3.', 'Place the dough in a clean bowl, cover with a damp cloth and let sit for 1/2 an hour.', '(Preferably in a warm place.', 'I usually turn my oven on warm and let the bowl sit on the range during this time.', 'It works like a charm!)', 'Butter Mixture: 1.', 'Melt together 4 Tablespoons each of butter and olive on the stove over low then set aside until needed.', 'Putting it all together: 1.', 'After dough has risen, place it on a floured surface.', '2.', 'Roll it with your hands into a snake-like shape (think kindergartners playing with clay!)', '3.', 'Cut off golf-ball sized pieces (I got about 28 out of my snake of dough).', '4.', 'Form the pieces into balls by folding the edges of the dough inward.', 'Flip over so the smooth side of the dough balls faces up.', '5.', 'With a rolling pin, flatten the dough balls into about 3-4 circles/ovals (you want the dough as thin as possible).', '6.', 'Take each dough circle and individually stretch it out even further by hand (think pizza-making!).', '7.', 'As you stretch out each circle, you want to start stacking them on top of each other and sealing the edges of each together.', 'In between each layer, brush on some of the butter mixture.', 'So, itll go:', '-Stretch one circle of dough, lay it on the table -Brush on butter mixture (cover the entire surface) -Stretch another circle of dough -Lay the second circle on top of the first, and pull the edges of the second circle so it aligns with the first circle -Press edges together so they fuse -REPEAT', 'Youll want to make three piles of these stacks of dough circles.', 'One pile will have 5 layers; this will be your inner layer of the pie.', 'The other two piles will be your bottom layer and top layer of the pie.', 'These two stacks should have about an equal amount of dough layers just split the remaining the dough circles in half after making your first stack of the inner layer.', 'NOW you get to assemble the actual pie.', 'Preheat your oven to 375F.', '8.', 'Brush a little of the butter mixture on the bottom of a 9x13 baking sheet.', 'Move your bottom layer of dough (stretch it further as you move it) and place on the baking sheet.', 'Stretch the dough so it covers the bottom of the pan and pinch the edges of the dough directly to the pan so it sticks.', '9.', 'Squeeze the water from your spinach and then spread half of it evenly on the dough.', '10.', 'Sprinkle some feta evenly on top of the spinach.', 'Amount is to your taste.', '11.', 'Drizzle a little of the butter mixture over the spinach and feta.', '12.', 'Repeat steps 8-11 with your thinner middle layer of dough and the remaining spinach and feta.', '13.', 'Place the top layer of dough on top and pinch the corners of the dough together so all edges of the pie are sealed.', '14.', 'Brush MORE butter on the top of the dough.', '15.', 'Place dough in oven and bake until the top is nice and brown (my oven took about 45 minutes for this, yours will probably be different!).', '16.', 'Slice and serve immediately.', 'Leftovers are quite delicious too!']","[{'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 1743.75, 'sug': 0.0}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 16.0, 'sug': 0.0}, {'fat': 27.0, 'nrg': 238.0, 'pro': 0.0, 'sat': 3.728, 'sod': 0.0, 'sug': 0.0}, {'fat': 4.92, 'nrg': 1820.0, 'pro': 51.64, 'sat': 0.776, 'sod': 8.0, 'sug': 1.36}, {'fat': 46.08, 'nrg': 408.0, 'pro': 0.48, 'sat': 28.676, 'sod': 8.0, 'sug': 0.04}, {'fat': 54.0, 'nrg': 476.0, 'pro': 0.0, 'sat': 7.456, 'sod': 0.0, 'sug': 0.0}, {'fat': 0.8845044000000001, 'nrg': 52.16308, 'pro': 6.4863656, 'sat': 0.14288148, 'sod': 179.16884, 'sug': 0.9525431999999999}, {'fat': 63.84, 'nrg': 792.0, 'pro': 42.64, 'sat': 44.838, 'sod': 2752.0, 'sug': 12.26}]","{'fat': 'orange', 'salt': 'orange', 'saturates': 'red', 'sugars': 'green'}","{'energy': 230.48470806527808, 'fat': 11.975709711352557, 'protein': 6.1634268056901576, 'salt': 0.7163405219224982, 'saturates': 5.211973577582219, 'sugars': 0.8895464042038208}","['3/4', '2', '2', '4', '4', '4', '1/2', '2']","['teaspoon', 'cup', 'tablespoon', 'cup', 'tablespoon', 'tablespoon', 'pound', 'cup']","[4.5, 473.6, 27.0, 500.0, 56.8, 54.0, 226.796, 300.0]"
Almond Crescents,"['butter, without salt', 'sugars, granulated', 'wheat flour, white, all-purpose, unenriched', 'nuts, almonds', 'spartan, real semi-sweet chocolate baking chips, upc: 011213162966', 'nuts, pistachio nuts, raw']","['Preheat oven to 350F.', 'Mix butter and sugar in large bowl with electric mixer until light and fluffy.', 'Gradually add flour, beating until well blended after each addition.', 'Add almonds; mix well.', 'Shape rounded tablespoonfuls of dough into 2-inch crescents.', 'Place, 2 inches apart, on ungreased parchment- or foil-covered baking sheets.', 'Bake 10 to 14 min.', 'or until lightly browned.', 'Remove from baking sheets to wire racks.', 'Cool completely.', 'Microwave chocolate in microwaveable bowl on MEDIUM 1-1/2 to 2 min.', 'or until chocolate is almost melted.', 'Stir until completely melted.', 'Dip one end of each cookie into chocolate; sprinkle with pistachios.', 'Return to wire racks; let stand until chocolate is firm.']","[{'fat': 368.64, 'nrg': 3264.0, 'pro': 3.84, 'sat': 229.408, 'sod': 64.0, 'sug': 0.32}, {'fat': 0.0, 'nrg': 768.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 201.12000000000003}, {'fat': 4.92, 'nrg': 1820.0, 'pro': 51.64, 'sat': 0.776, 'sod': 8.0, 'sug': 1.36}, {'fat': 71.4, 'nrg': 828.0, 'pro': 30.24, 'sat': 5.437, 'sod': 1.0, 'sug': 6.22}, {'fat': 22.682434949999998, 'nrg': 397.17649499999993, 'pro': 5.672734949999999, 'sat': 14.17758495, 'sod': 0.0, 'sug': 45.356365049999994}, {'fat': 27.87, 'nrg': 344.5, 'pro': 12.4, 'sat': 3.633, 'sod': 0.5, 'sug': 4.71}]","{'fat': 'red', 'salt': 'green', 'saturates': 'red', 'sugars': 'red'}","{'energy': 513.4159452277112, 'fat': 34.27850639048085, 'protein': 7.1801627513708475, 'salt': 0.01271143790747941, 'saturates': 17.53186316128446, 'sugars': 17.92304893609589}","['2', '1', '4', '1', '3', '1/2']","['cup', 'cup', 'cup', 'cup', 'ounce', 'cup']","[454.4, 201.60000000000002, 500.0, 143.0, 85.04849999999999, 61.5]"
Multi-Grain Machine Bread,"['water, bottled, generic', 'water, bottled, generic', 'butter, without salt', 'salt, table', 'honey', 'wheat flour, white, all-purpose, unenriched', 'wheat flour, white, all-purpose, unenriched', 'cereals, oats, regular and quick, unenriched, cooked with water (includes boiling and microwaving), without salt', ""leavening agents, yeast, baker's, active dry""]","['Add all ingredients to bread machine pan in order listed, adding yeast by forming a well in dry ingredients.', 'Start bread machine - light crust option works best.']","[{'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 8.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 1.0, 'sug': 0.0}, {'fat': 17.28, 'nrg': 153.0, 'pro': 0.18, 'sat': 10.753499999999999, 'sod': 3.0, 'sug': 0.015}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 3487.5, 'sug': 0.0}, {'fat': 0.0, 'nrg': 193.3125, 'pro': 0.19125, 'sat': 0.0, 'sod': 2.625, 'sug': 52.198125}, {'fat': 1.845, 'nrg': 682.5, 'pro': 19.365000000000002, 'sat': 0.29100000000000004, 'sod': 3.0, 'sug': 0.51}, {'fat': 1.845, 'nrg': 682.5, 'pro': 19.365000000000002, 'sat': 0.29100000000000004, 'sod': 3.0, 'sug': 0.51}, {'fat': 121.04, 'nrg': 5644.0, 'pro': 201.96, 'sat': 24.65, 'sod': 306.0, 'sug': 21.42}, {'fat': 0.45, 'nrg': 19.5, 'pro': 2.43, 'sat': 0.060000000000000005, 'sod': 3.0, 'sug': 0.0}]","{'fat': 'green', 'salt': 'green', 'saturates': 'green', 'sugars': 'green'}","{'energy': 84.79464084244898, 'fat': 1.637986665344411, 'protein': 2.799630918349308, 'salt': 0.10972202460256891, 'saturates': 0.4144464996888389, 'sugars': 0.8583519814424366}","['1', '2', '1 1/2', '1 1/2', '3', '1 1/2', '1 1/2', '34', '1 1/2']","['cup', 'tablespoon', 'tablespoon', 'teaspoon', 'tablespoon', 'cup', 'cup', 'cup', 'teaspoon']","[236.8, 29.6, 21.299999999999997, 9.0, 63.5625, 187.5, 187.5, 7956.0, 6.0]"
Hawaiian Coconut Glaze (Easy and Good),"['milk, fluid, 1% fat, without added vitamin a and vitamin d', 'sugars, granulated', 'oil, olive, salad or cooking', 'honey', 'sugars, powdered', 'shortening confectionery, coconut (hydrogenated) and or palm kernel (hydrogenated)']","['Mix coconut milk, sugar, orange oil and Honey in small saucepan until it comes to a boil for 3 minutes.', ""Pour over fresh fruit when its still hot (mango's taste the best)."", 'Top it with powered sugar and shredded coconut.']","[{'fat': 3.555, 'nrg': 153.0, 'pro': 12.330000000000002, 'sat': 2.3175, 'sod': 160.5, 'sug': 19.035}, {'fat': 0.0, 'nrg': 9216.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 2413.44}, {'fat': 0.0864, 'nrg': 0.7616, 'pro': 0.0, 'sat': 0.011929600000000002, 'sod': 0.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 64.4375, 'pro': 0.06375, 'sat': 0.0, 'sod': 0.875, 'sug': 17.399375}, {'fat': 0.0, 'nrg': 29.1875, 'pro': 0.0, 'sat': 0.0, 'sod': 0.125, 'sug': 7.335625}, {'fat': 12.8, 'nrg': 113.0, 'pro': 0.0, 'sat': 11.686, 'sod': 0.0, 'sug': 0.0}]","{'fat': 'green', 'salt': 'green', 'saturates': 'green', 'sugars': 'red'}","{'energy': 338.77440993777384, 'fat': 0.581631236937627, 'protein': 0.43844150393492737, 'salt': 0.014283066643568484, 'saturates': 0.49581006814871176, 'sugars': 86.9263013925521}","['1 1/2', '12', '2', '1', '1', '1']","['cup', 'cup', 'drop', 'tablespoon', 'tablespoon', 'tablespoon']","[366.0, 2419.2000000000003, 0.0864, 21.1875, 7.5, 12.8]"
Thai Spinach With Black Pepper & Garlic,"['oil, olive, salad or cooking', 'spices, garlic powder', 'spinach, raw', 'sauce, fish, ready-to-serve', 'sugars, granulated', 'spices, pepper, black', 'water, bottled, generic']","['Heat oil in large heavy skillet or wok over medium-high heat for about 1 min., and then add garlic.', 'Toss well and then add spinach.', 'Gently turn pile of spinach to heat leaves and add fish sauce, sugar, pepper, and water.', 'Toss well, then cook, turning often, until spinach is wilted and tender (1-2 min.).', 'Turn out onto deep platter, sauce and all, and serve hot, warm, or at room temperature.']","[{'fat': 27.0, 'nrg': 238.0, 'pro': 0.0, 'sat': 3.728, 'sod': 0.0, 'sug': 0.0}, {'fat': 0.02, 'nrg': 10.0, 'pro': 0.51, 'sat': 0.008, 'sod': 2.0, 'sug': 0.08}, {'fat': 2.16, 'nrg': 126.0, 'pro': 15.48, 'sat': 0.34199999999999997, 'sod': 432.0, 'sug': 2.34}, {'fat': 0.0, 'nrg': 12.0, 'pro': 1.82, 'sat': 0.002, 'sod': 2826.0, 'sug': 1.32}, {'fat': 0.0, 'nrg': 32.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 8.38}, {'fat': 0.8400000000000001, 'nrg': 72.0, 'pro': 2.88, 'sat': 0.384, 'sod': 0.0, 'sug': 0.12000000000000001}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 112.0, 'sug': 0.0}]","{'fat': 'green', 'salt': 'green', 'saturates': 'green', 'sugars': 'green'}","{'energy': 12.382179769034442, 'fat': 0.7585980340130897, 'protein': 0.5228312233088216, 'salt': 0.21302403153665378, 'saturates': 0.11280418467136685, 'sugars': 0.30930179667955426}","['2', '1', '8-10', '2', '2', '12', '14']","['tablespoon', 'teaspoon', 'cup', 'tablespoon', 'teaspoon', 'teaspoon', 'cup']","[27.0, 3.1, 540.0, 36.0, 8.4, 27.599999999999998, 3315.2000000000003]"
Freezing Corn off the Cob,"['corn, sweet, white, raw', 'water, bottled, generic', 'sugars, brown', 'salt, table']","['Mix all ingredients together and place in a large roaster, covered.', 'Bake in the oven at 375F for 40 minutes.', 'Remove from oven, let cool and freeze in desired quantities for future use.']","[{'fat': 18.2, 'nrg': 1320.0, 'pro': 49.6, 'sat': 2.8000000000000003, 'sod': 230.0, 'sug': 49.6}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 16.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 7392.0, 'pro': 0.0, 'sat': 0.0, 'sod': 672.0, 'sug': 1955.5200000000002}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 6975.0, 'sug': 0.0}]","{'fat': 'green', 'salt': 'orange', 'saturates': 'green', 'sugars': 'red'}","{'energy': 215.23865994663507, 'fat': 0.4496491748196462, 'protein': 1.2254175313766182, 'salt': 0.4875111176993774, 'saturates': 0.06917679612609942, 'sugars': 49.538491945844456}","['10', '2', '14', '1']","['cup', 'cup', 'cup', 'tablespoon']","[1540.0, 473.6, 2016.0, 18.0]"
Creamy Homemade Ricotta,"['milk, fluid, 1% fat, without added vitamin a and vitamin d', 'cream, fluid, heavy whipping', 'milk, buttermilk, fluid, cultured, lowfat', 'salt, table']","['Combine milk, cream, buttermilk and salt in a 4 quart pot over medium heat.', 'Bring to a gentle boil.', ""As the curds begin to separate from the whey, you'll see little white flecks pop to the surface and the milk will turn into a cloudy, watery-looking liquid."", 'Let it cook for 1 to 2 minutes until larger curds begin to form then remove the pot from the heat and place on a back burner and let sit for 30 minutes to help the curds develop further.', 'Meanwhile, line a sieve or fine mesh strainer with a few layers of cheesecloth and place it over a deep bowl or pot.', 'Spoon the curds into the cheesecloth lined strainer.', 'Resist the temptation to pour it into the strainer all at once.', 'Gently ladling the curds keeps them fluffy.', ""Once all the curds have been ladled into the strainer, pull the sides of the cheesecloth up and over the ricotta to cover it so it doesn't dry out or form a skin on top."", 'Let it sit in the cheesecloth to drain the excess liquid for 15 to 30 minutes.', 'The length of time you drain it depends on how creamy you would like your ricotta.', 'The longer your drain it the drier it will be.', ""If you are using it in a baked recipe, you'll want a drier texture."", 'If serving it fresh, you want it creamier.', 'The ricotta may be stored in a covered container in the fridge for up to 2 days.']","[{'fat': 9.48, 'nrg': 408.0, 'pro': 32.88, 'sat': 6.18, 'sod': 428.0, 'sug': 50.76}, {'fat': 43.3, 'nrg': 408.0, 'pro': 3.41, 'sat': 27.638, 'sod': 32.0, 'sug': 3.5}, {'fat': 73.44, 'nrg': 3332.0, 'pro': 275.74, 'sat': 45.662, 'sod': 15844.0, 'sug': 399.16}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 27900.0, 'sug': 0.0}]","{'fat': 'green', 'salt': 'orange', 'saturates': 'green', 'sugars': 'green'}","{'energy': 43.672352074120866, 'fat': 1.3289113497578438, 'protein': 3.2852179406190776, 'salt': 1.1635081069698885, 'saturates': 0.8368077489997893, 'sugars': 4.7738471257106765}","['4', '1', '34', '12']","['cup', 'cup', 'cup', 'teaspoon']","[976.0, 120.0, 8330.0, 72.0]"
