Name,Ingredients,Instructions,nutr_per_ingredient,fsa_lights_per100g,nutr_values_per100g,quantity,unit,weight_per_ingr
Hot Virginia Dip,"['nuts, pecans', 'butter, without salt', 'cheese, parmesan, hard', 'milk, fluid, 1% fat, without added vitamin a and vitamin d', 'beef, grass-fed, ground, raw', 'spices, garlic powder', 'cream, sour, cultured', 'onions, raw']","['Saute pecans in butter in a skillet until they become fragrant and fully coated by butter.', 'Set aside.', 'In a mixing bowl, combine all other ingredients thoroughly.', 'Place dip in a square baking dish or pie plate and top with reserved pecans.', 'Bake at 350F for 20 minutes until dip is hot and creamy.', 'Serve with crackers or breadsticks.', 'This dip is easily made ahead of time and stored in the refrigerator until serving time.']","[{'fat': 78.45, 'nrg': 753.0, 'pro': 10.0, 'sat': 6.736, 'sod': 0.0, 'sug': 4.33}, {'fat': 23.04, 'nrg': 204.0, 'pro': 0.24, 'sat': 14.338, 'sod': 4.0, 'sug': 0.02}, {'fat': 117.16281359999998, 'nrg': 1778.08064, 'pro': 162.15913999999998, 'sat': 74.4344472, 'sod': 6241.42592, 'sug': 3.628736}, {'fat': 0.5925, 'nrg': 25.5, 'pro': 2.055, 'sat': 0.38625, 'sod': 26.75, 'sug': 3.1725}, {'fat': 18.04445675, 'nrg': 280.66005, 'pro': 27.5273645, 'sat': 7.562229125, 'sod': 96.38830000000002, 'sug': 0.0}, {'fat': 0.02, 'nrg': 10.0, 'pro': 0.51, 'sat': 0.008, 'sod': 2.0, 'sug': 0.08}, {'fat': 37.12, 'nrg': 384.0, 'pro': 4.64, 'sat': 19.472, 'sod': 64.0, 'sug': 6.56}, {'fat': 0.013333333333333332, 'nrg': 5.333333333333333, 'pro': 0.14666666666666667, 'sat': 0.005583333333333333, 'sod': 0.5, 'sug': 0.565}]","{'fat': 'red', 'salt': 'red', 'saturates': 'red', 'sugars': 'green'}","{'energy': 343.31144378456344, 'fat': 27.384807745237556, 'protein': 20.682876672802777, 'salt': 1.605278053336442, 'saturates': 12.26759552535599, 'sugars': 1.8316437434195068}","['1', '2', '16', '4', '5', '1', '1', '4']","['cup', 'tablespoon', 'ounce', 'tablespoon', 'ounce', 'teaspoon', 'cup', 'teaspoon']","[109.0, 28.4, 453.592, 61.0, 141.7475, 3.1, 192.0, 13.333333333333332]"
Sweet-and-Spicy Sesame Walnuts,"['nuts, walnuts, english', 'sugars, granulated', 'water, bottled, generic', 'seeds, sesame seeds, whole, dried', 'spices, pepper, red or cayenne', 'salt, table']","['Preheat the oven to 350 and line a baking sheet with parchment paper.', 'In a large, wide saucepan, combine the walnuts, sugar and water and bring to a boil.', 'Add the sesame seeds, cayenne and salt and cook over moderate heat, stirring constantly, until the water is nearly evaporated, about 4 minutes.', 'Lower the heat and cook, stirring constantly, until the walnuts are golden brown and sandy, about 4 minutes longer.', 'Immediately pour the walnuts onto the prepared baking sheet and spread in a single layer.', 'Bake for about 20 minutes, until the nuts are deeply golden and covered with a sandy coating.', 'Let the walnuts cool completely.', 'Break any large clusters apart; transfer to a bowl to serve.']","[{'fat': 295.78734319999995, 'nrg': 2966.49168, 'pro': 69.08206159999999, 'sat': 27.78704592, 'sod': 9.07184, 'sug': 11.838751199999999}, {'fat': 0.0, 'nrg': 768.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 201.12000000000003}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 4.0, 'sug': 0.0}, {'fat': 47.67999999999999, 'nrg': 550.0, 'pro': 17.02, 'sat': 6.6786666666666665, 'sod': 10.666666666666666, 'sug': 0.2866666666666666}, {'fat': 0.38749999999999996, 'nrg': 7.5, 'pro': 0.275, 'sat': 0.07375, 'sod': 1.25, 'sug': 0.2375}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 1162.5, 'sug': 0.0}]","{'fat': 'red', 'salt': 'orange', 'saturates': 'orange', 'sugars': 'red'}","{'energy': 490.6019235473377, 'fat': 39.30479368846031, 'protein': 9.873447045295034, 'salt': 0.33934370625400545, 'saturates': 3.9480800632190345, 'sugars': 24.402454142195584}","['1', '1', '1/2', '2/3', '1 1/4', '1/2']","['pound', 'cup', 'cup', 'cup', 'teaspoon', 'teaspoon']","[453.592, 201.60000000000002, 118.4, 96.0, 2.25, 3.0]"
3 Bean Salad Recipe,"['beans, snap, green, raw', 'beans, kidney, all types, mature seeds, raw', 'beans, snap, green, raw', 'olives, ripe, canned (small-extra large)', 'parsley, fresh', 'salad dressing, italian dressing, commercial, regular', 'spices, garlic powder']","['Combine all ingredients and mix well.', 'Cover and chill at 3 -4 hrs.', 'Stir gently before serving.']","[{'fat': 0.44, 'nrg': 62.0, 'pro': 3.66, 'sat': 0.1, 'sod': 12.0, 'sug': 6.52}, {'fat': 2.3530085, 'nrg': 944.03835, 'pro': 66.84812099999999, 'sat': 0.340194, 'sod': 68.0388, 'sug': 6.3219385}, {'fat': 0.623689, 'nrg': 87.88345, 'pro': 5.187958500000001, 'sat': 0.1417475, 'sod': 17.0097, 'sug': 9.241937}, {'fat': 7.2, 'nrg': 80.0, 'pro': 0.56, 'sat': 0.952, 'sod': 496.0, 'sug': 0.0}, {'fat': 0.1175, 'nrg': 5.5, 'pro': 0.445, 'sat': 0.01975, 'sod': 8.5, 'sug': 0.1275}, {'fat': 24.8, 'nrg': 280.0, 'pro': 0.48, 'sat': 3.464, 'sod': 1168.0, 'sug': 12.64}, {'fat': 0.005, 'nrg': 2.5, 'pro': 0.1275, 'sat': 0.002, 'sod': 0.5, 'sug': 0.02}]","{'fat': 'orange', 'salt': 'orange', 'saturates': 'green', 'sugars': 'green'}","{'energy': 151.09287748109946, 'fat': 3.6730552986104295, 'protein': 7.99001405590322, 'salt': 0.4573461472872624, 'saturates': 0.5187963082583599, 'sugars': 3.604034405957223}","['2', '10', '10', '1/2', '1/4', '1/2', '1/4']","['cup', 'ounce', 'ounce', 'cup', 'cup', 'cup', 'teaspoon']","[200.0, 283.495, 283.495, 67.2, 15.0, 117.6, 0.775]"
Easy Asian Veggie Dip,"['seeds, sesame seeds, whole, dried', 'peanut butter, smooth style, without salt']","['Mix ingredients until well blended.', 'Serve as a dipping sauce for fresh vegetables, such as cucumber slices, snow peas and baby carrots.']","[{'fat': 4.47, 'nrg': 51.5625, 'pro': 1.595625, 'sat': 0.626125, 'sod': 1.0, 'sug': 0.026875}, {'fat': 2.74, 'nrg': 31.833333333333332, 'pro': 1.185, 'sat': 0.5506666666666666, 'sod': 0.8333333333333333, 'sug': 0.5599999999999999}]","{'fat': 'red', 'salt': 'green', 'saturates': 'red', 'sugars': 'green'}","{'energy': 581.8313953488373, 'fat': 50.30232558139536, 'protein': 19.399709302325586, 'salt': 0.03197674418604651, 'saturates': 8.210174418604652, 'sugars': 4.094476744186046}","['1', '1']","['tablespoon', 'teaspoon']","[9.0, 5.333333333333333]"
Red and White Delight: Strawberries and Ice Cream,"['strawberries, raw', 'sugars, granulated', 'ice creams, vanilla']","['Rinse berries.', 'Halve berries; reserve a few for garnish, one per person.', 'Place halved berries in a small glass bowl and sprinkle with sugar.', 'Toss berries and sugar.', 'Spoon soft French vanilla ice cream over berries and smooth.', 'Cover bowl and place in freezer.', 'When you serve berries and ice cream, garnish each dish with remaining berries.']","[{'fat': 0.92, 'nrg': 98.0, 'pro': 2.04, 'sat': 0.046, 'sod': 4.0, 'sug': 14.86}, {'fat': 0.0, 'nrg': 48.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 12.570000000000002}, {'fat': 29.04, 'nrg': 548.0, 'pro': 9.24, 'sat': 17.924, 'sod': 212.0, 'sug': 56.04}]","{'fat': 'orange', 'salt': 'green', 'saturates': 'orange', 'sugars': 'orange'}","{'energy': 119.53151911815362, 'fat': 5.160179125043059, 'protein': 1.9428177747158115, 'salt': 0.0930072338959697, 'saturates': 3.09507406131588, 'sugars': 14.376507061660352}","['1', '1', '1']","['pint', 'tablespoon', 'pint']","[304.0, 12.600000000000001, 264.0]"
Honey Mustard Dressing,"['mustard, prepared, yellow', 'honey', 'salt, table', 'roland, seasoned rice wine vinegar, upc: 041224705142', 'oil, olive, salad or cooking']","['Place the mustard, honey, salt and vinegar in a bowl or large measuring cup and mix until completely incorporated.', 'Add the oil and mix until completely incorporated.', 'Store in the refrigerator for several weeks.', 'Super delicious on salad or as a dip or served with chicken for dipping.', 'Makes approximately 1 cup.', 'Enjoy!']","[{'fat': 1.0200000000000002, 'nrg': 18.0, 'pro': 1.1400000000000001, 'sat': 0.066, 'sod': 330.0, 'sug': 0.30000000000000004}, {'fat': 0.0, 'nrg': 386.625, 'pro': 0.3825, 'sat': 0.0, 'sod': 5.25, 'sug': 104.39625}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 1162.5, 'sug': 0.0}, {'fat': 0.0, 'nrg': 5.0, 'pro': 0.0, 'sat': 0.0, 'sod': 5.0, 'sug': 2.0}, {'fat': 108.0, 'nrg': 952.0, 'pro': 0.0, 'sat': 14.912, 'sod': 0.0, 'sug': 0.0}]","{'fat': 'red', 'salt': 'orange', 'saturates': 'red', 'sugars': 'red'}","{'energy': 480.92715231788077, 'fat': 38.505960264900665, 'protein': 0.5377483443708609, 'salt': 1.3269315673289184, 'saturates': 5.290242825607065, 'sugars': 37.68520971302428}","['2', '6', '1/2', '1', '1/2']","['tablespoon', 'tablespoon', 'teaspoon', 'tablespoon', 'cup']","[30.0, 127.125, 3.0, 15.0, 108.0]"
Crispy Rice Fruit Balls,"['nuts, almonds', 'raisins, seeded', 'apples, raw, with skin', 'figs, dried, uncooked', 'dates, deglet noor', 'orange juice, raw', 'cereals, oats, regular and quick, unenriched, cooked with water (includes boiling and microwaving), without salt']","['In food processor, blend almonds, raisins, apples, dates and figs to form paste.', 'Add orange juice and mix well.', 'Place in shallow dish.', 'Scoop out a teaspoon of almond mixture and roll into balls.', 'Roll in cereal to coat.']","[{'fat': 856.8000000000001, 'nrg': 9936.0, 'pro': 362.88, 'sat': 65.244, 'sod': 12.0, 'sug': 74.64}, {'fat': 10.68, 'nrg': 5856.0, 'pro': 49.92, 'sat': 3.5279999999999996, 'sod': 552.0, 'sug': 0.0}, {'fat': 2.52, 'nrg': 780.0, 'pro': 3.96, 'sat': 0.42000000000000004, 'sod': 12.0, 'sug': 155.88}, {'fat': 16.68, 'nrg': 4452.0, 'pro': 59.04, 'sat': 2.58, 'sod': 180.0, 'sug': 856.8000000000001}, {'fat': 6.84, 'nrg': 4980.0, 'pro': 43.2, 'sat': 0.5640000000000001, 'sod': 36.0, 'sug': 1117.44}, {'fat': 0.0625, 'nrg': 14.0, 'pro': 0.2175, 'sat': 0.0075, 'sod': 0.25, 'sug': 2.60375}, {'fat': 121.04, 'nrg': 5644.0, 'pro': 201.96, 'sat': 24.65, 'sod': 306.0, 'sug': 21.42}]","{'fat': 'orange', 'salt': 'green', 'saturates': 'green', 'sugars': 'orange'}","{'energy': 189.19629518972215, 'fat': 6.06287720346579, 'protein': 4.309396474454736, 'salt': 0.016406483417986256, 'saturates': 0.5795847027188528, 'sugars': 13.318098296982376}","['12', '12', '12', '12', '12', '2', '34']","['cup', 'cup', 'cup', 'cup', 'cup', 'tablespoon', 'cup']","[1716.0, 1980.0, 1500.0, 1788.0, 1764.0, 31.0, 7956.0]"
Clotted Cream,"['cream, fluid, heavy whipping', 'lemon juice, raw']","['In the bowl of an electric mixer, beat the cream and lemon juice on medium speed until it begins to thicken, approximately 3-4 minutes.', 'Do not scrape the sides of the bowl while mixing.', 'Turn the mixer to high and beat another bew minutes.', 'You wil have a curd-like cream on top and thick cream underneath.', 'Mix together gently.', 'It will have the consistency of pudding before it is set.', 'Serve cold with ripe berries or where ever your imagination takes you.']","[{'fat': 43.3, 'nrg': 408.0, 'pro': 3.41, 'sat': 27.638, 'sod': 32.0, 'sug': 3.5}, {'fat': 0.036875, 'nrg': 3.375, 'pro': 0.053125, 'sat': 0.006125, 'sod': 0.125, 'sug': 0.384375}]","{'fat': 'red', 'salt': 'green', 'saturates': 'red', 'sugars': 'green'}","{'energy': 304.15896487985214, 'fat': 32.042051756007396, 'protein': 2.5605360443622924, 'salt': 0.05938077634011091, 'saturates': 20.43927911275416, 'sugars': 2.871996303142329}","['1', '1']","['cup', 'tablespoon']","[120.0, 15.25]"
Eggless Carrot Cake,"['wheat flour, white, all-purpose, unenriched', 'wheat flour, white, all-purpose, unenriched', 'leavening agents, baking powder, double-acting, sodium aluminum sulfate', 'leavening agents, baking soda', 'butter, without salt', 'carrots, raw', 'sugars, granulated', 'yogurt, greek, plain, nonfat', 'nuts, almonds', 'raisins, seeded', 'spices, ginger, ground', 'spices, nutmeg, ground', 'spices, cloves, ground']","['Grease a 8"" square pan and preheat oven to 350F.', 'Sift together flour, baking soda and baking powder in large bowl.', 'Add softened butter, yogurt and sugar and mix well.', 'The batter will be quite thick at this point.', 'Add the grated carrots, nuts, raisins, spices and ginger and mix well.', 'If the batter is still too thick, add a little more yogurt to loosen it up.', 'Scrape the batter into the prepared pan and bake at 350 F for 40 minutes or until the cake is browned and tests done in the middle.', 'Cool and frost if desired.']","[{'fat': 1.23, 'nrg': 455.0, 'pro': 12.91, 'sat': 0.194, 'sod': 2.0, 'sug': 0.34}, {'fat': 22.14, 'nrg': 8190.0, 'pro': 232.38, 'sat': 3.492, 'sod': 36.0, 'sug': 6.12}, {'fat': 0.0, 'nrg': 2.0, 'pro': 0.0, 'sat': 0.0, 'sod': 488.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 1259.0, 'sug': 0.0}, {'fat': 46.08, 'nrg': 408.0, 'pro': 0.48, 'sat': 28.676, 'sod': 8.0, 'sug': 0.04}, {'fat': 0.46499999999999997, 'nrg': 78.0, 'pro': 1.785, 'sat': 0.07050000000000001, 'sod': 132.0, 'sug': 9.105}, {'fat': 0.0, 'nrg': 9216.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 2413.44}, {'fat': 32.487, 'nrg': 4914.7, 'pro': 848.8269999999999, 'sat': 9.7461, 'sod': 2998.7999999999997, 'sug': 269.89200000000005}, {'fat': 999.6000000000001, 'nrg': 11592.0, 'pro': 423.35999999999996, 'sat': 76.11800000000001, 'sod': 14.0, 'sug': 87.08}, {'fat': 12.46, 'nrg': 6832.0, 'pro': 58.24, 'sat': 4.116, 'sod': 644.0, 'sug': 0.0}, {'fat': 0.08, 'nrg': 6.0, 'pro': 0.16, 'sat': 0.047, 'sod': 0.0, 'sug': 0.05999999999999999}, {'fat': 11.2, 'nrg': 168.0, 'pro': 1.8199999999999998, 'sat': 7.993999999999999, 'sod': 0.0, 'sug': 0.98}, {'fat': 0.27, 'nrg': 6.0, 'pro': 0.13, 'sat': 0.083, 'sod': 6.0, 'sug': 0.05}]","{'fat': 'orange', 'salt': 'green', 'saturates': 'green', 'sugars': 'red'}","{'energy': 236.15509140443004, 'fat': 6.351279549210613, 'protein': 8.912521363423563, 'salt': 0.07879507470852676, 'saturates': 0.7362927197964905, 'sugars': 15.72069897173542}","['1', '18', '1', '1', '4', '1 1/2', '12', '34', '14', '14', '1', '14', '1']","['cup', 'cup', 'teaspoon', 'teaspoon', 'tablespoon', 'cup', 'cup', 'cup', 'cup', 'cup', 'teaspoon', 'teaspoon', 'teaspoon']","[125.0, 2250.0, 4.6, 4.6, 56.8, 192.0, 2419.2000000000003, 8330.0, 2002.0, 2310.0, 1.8, 30.799999999999997, 2.1]"
Orange Pecan Dip,"['cheese, parmesan, hard', 'orange juice, raw', 'lemon juice, raw', 'cream, whipped, cream topping, pressurized', 'sugars, granulated', 'salt, table', 'nuts, pecans']","['Combine cream cheese, orange juice concentrate, lemon juice,whipping cream, sugar and salt in a bowl; mix well.', 'Stir in pecans.', 'Spoon into a serving dish.', 'Chill until serving time.', 'Serve with choice of fruit.']","[{'fat': 58.58140679999999, 'nrg': 889.04032, 'pro': 81.07956999999999, 'sat': 37.2172236, 'sod': 3120.71296, 'sug': 1.814368}, {'fat': 7.0, 'nrg': 1568.0, 'pro': 24.36, 'sat': 0.84, 'sod': 28.0, 'sug': 291.62}, {'fat': 0.1475, 'nrg': 13.5, 'pro': 0.2125, 'sat': 0.0245, 'sod': 0.5, 'sug': 1.5375}, {'fat': 1.66625, 'nrg': 19.25, 'pro': 0.24, 'sat': 1.037375, 'sod': 0.625, 'sug': 0.6}, {'fat': 0.0, 'nrg': 96.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 25.140000000000004}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 41850.0, 'sug': 0.0}, {'fat': 1098.3, 'nrg': 10542.0, 'pro': 140.0, 'sat': 94.304, 'sod': 0.0, 'sug': 60.620000000000005}]","{'fat': 'red', 'salt': 'red', 'saturates': 'orange', 'sugars': 'orange'}","{'energy': 241.92020633572753, 'fat': 21.481544569460663, 'protein': 4.5313231595489984, 'salt': 2.0731535580234466, 'saturates': 2.4587339343841776, 'sugars': 7.027221028081475}","['8', '14', '12', '2', '2', '18', '14']","['ounce', 'cup', 'teaspoon', 'tablespoon', 'tablespoon', 'teaspoon', 'cup']","[226.796, 3472.0, 61.0, 7.5, 25.200000000000003, 108.0, 1526.0]"
5-Minute Blueberry Chia Jam,"['blueberries, raw', 'seeds, chia seeds, dried', 'syrup, maple, canadian', 'water, bottled, generic']","['Add all ingredients to blender with enough water to allow it to blend, and blend.', 'Pour jam into a glass jar or similar container.', 'Store in fridge.', 'It should last around 45 days.']","[{'fat': 0.98, 'nrg': 168.0, 'pro': 2.2, 'sat': 0.082, 'sod': 2.0, 'sug': 29.48}, {'fat': 6.148, 'nrg': 97.2, 'pro': 3.308, 'sat': 0.666, 'sod': 3.2, 'sug': 0.0}, {'fat': 0.0, 'nrg': 53.57142857142857, 'pro': 0.0, 'sat': 0.0, 'sod': 1.7361111111111112, 'sug': 11.889880952380953}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 2.0, 'sug': 0.0}]","{'fat': 'green', 'salt': 'green', 'saturates': 'green', 'sugars': 'orange'}","{'energy': 80.69319661196741, 'fat': 1.8043684405085265, 'protein': 1.3942847040293158, 'salt': 0.005655175669811473, 'saturates': 0.18934730548546266, 'sugars': 10.472293431266976}","['2', '2', '1', '1/4']","['cup', 'tablespoon', 'tablespoon', 'cup']","[296.0, 20.0, 19.841269841269842, 59.2]"
Oven-Roasted Spareribs with Peach Glaze,"['peaches, yellow, raw', 'lemon juice, raw', 'mustard, prepared, yellow', 'spices, chili powder', 'spices, pepper, black', 'salt, table', 'spices, pepper, black', 'pork, fresh, loin, tenderloin, separable lean only, raw']","['Preheat oven to 350F.', 'For sauce, whisk first 7 ingredients in heavy small saucepan to blend.', 'Place spareribs, bottom side up, on large baking sheet.', 'Sprinkle with salt and pepper; spread with 1/3 cup sauce.', 'Turn ribs over.', 'Sprinkle with salt and pepper; spread with 1/3 cup sauce.', 'Bake ribs 45 minutes.', 'Bring remaining sauce in pan to boil.', 'Brush 2 tablespoons sauce over ribs.', 'Bake ribs until sauce forms sticky glaze, about 8 minutes.', 'Cut rack into individual ribs; serve with sauce.']","[{'fat': 0.39, 'nrg': 60.0, 'pro': 1.4, 'sat': 0.029, 'sod': 0.0, 'sug': 12.92}, {'fat': 0.1475, 'nrg': 13.5, 'pro': 0.2125, 'sat': 0.0245, 'sod': 0.5, 'sug': 1.5375}, {'fat': 2.0400000000000005, 'nrg': 36.0, 'pro': 2.2800000000000002, 'sat': 0.132, 'sod': 660.0, 'sug': 0.6000000000000001}, {'fat': 0.78, 'nrg': 16.0, 'pro': 0.72, 'sat': 0.132, 'sod': 154.0, 'sug': 0.37999999999999995}, {'fat': 0.035, 'nrg': 3.0, 'pro': 0.11999999999999998, 'sat': 0.016, 'sod': 0.0, 'sug': 0.005}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 581.25, 'sug': 0.0}, {'fat': 0.0175, 'nrg': 1.5, 'pro': 0.05999999999999999, 'sat': 0.008, 'sod': 0.0, 'sug': 0.0025}, {'fat': 127.9583032, 'nrg': 6427.39864, 'pro': 1235.357812, 'sat': 41.15893807999999, 'sod': 3125.24888, 'sug': 0.0}]","{'fat': 'green', 'salt': 'green', 'saturates': 'green', 'sugars': 'green'}","{'energy': 106.10126302501118, 'fat': 2.125590292154728, 'protein': 20.066114883029538, 'salt': 0.18287880516238558, 'saturates': 0.6714932457391776, 'sugars': 0.24990611329087928}","['1', '1/4', '1/4', '2', '1/2', '1/4', '1/4', '13']","['cup', 'cup', 'cup', 'teaspoon', 'teaspoon', 'teaspoon', 'teaspoon', 'pound']","[154.0, 61.0, 60.0, 5.4, 1.15, 1.5, 0.575, 5896.696]"
Yogurt Carrot Bread,"['yogurt, greek, plain, nonfat', 'butter, without salt', 'honey', 'carrots, raw', 'parsley, fresh', 'spices, pepper, black', 'salt, table', 'wheat flour, white, all-purpose, unenriched', 'wheat flours, bread, unenriched', 'milk, fluid, 1% fat, without added vitamin a and vitamin d', ""leavening agents, yeast, baker's, active dry""]",['Bake according to manufacturers instructions.'],"[{'fat': 21.9765, 'nrg': 3324.6499999999996, 'pro': 574.2064999999999, 'sat': 6.59295, 'sod': 2028.6, 'sug': 182.57400000000004}, {'fat': 28.799999999999997, 'nrg': 255.0, 'pro': 0.3, 'sat': 17.9225, 'sod': 5.0, 'sug': 0.025}, {'fat': 0.0, 'nrg': 96.65625, 'pro': 0.095625, 'sat': 0.0, 'sod': 1.3125, 'sug': 26.0990625}, {'fat': 0.3875, 'nrg': 65.0, 'pro': 1.4874999999999998, 'sat': 0.05875, 'sod': 110.0, 'sug': 7.5875}, {'fat': 5.64, 'nrg': 264.0, 'pro': 21.36, 'sat': 0.948, 'sod': 408.0, 'sug': 6.12}, {'fat': 1.6099999999999999, 'nrg': 138.0, 'pro': 5.52, 'sat': 0.736, 'sod': 0.0, 'sug': 0.22999999999999998}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 3487.5, 'sug': 0.0}, {'fat': 14.76, 'nrg': 5460.0, 'pro': 154.92000000000002, 'sat': 2.3280000000000003, 'sod': 24.0, 'sug': 4.08}, {'fat': 4.54, 'nrg': 990.0, 'pro': 32.82, 'sat': 0.668, 'sod': 6.0, 'sug': 0.84}, {'fat': 0.444375, 'nrg': 19.125, 'pro': 1.5412500000000002, 'sat': 0.2896875, 'sod': 20.0625, 'sug': 2.379375}, {'fat': 0.75, 'nrg': 32.5, 'pro': 4.05, 'sat': 0.1, 'sod': 5.0, 'sug': 0.0}]","{'fat': 'green', 'salt': 'green', 'saturates': 'green', 'sugars': 'green'}","{'energy': 125.6197499832206, 'fat': 0.9311897001760547, 'protein': 9.397065559152368, 'salt': 0.17983019982608428, 'saturates': 0.3498244985171434, 'sugars': 2.713438789109837}","['23', '2 1/2', '1 1/2', '1 1/4', '12', '23', '1 1/2', '12', '2', '3', '2 1/2']","['cup', 'tablespoon', 'tablespoon', 'cup', 'cup', 'teaspoon', 'teaspoon', 'cup', 'cup', 'tablespoon', 'teaspoon']","[5635.0, 35.5, 31.78125, 160.0, 720.0, 52.89999999999999, 9.0, 1500.0, 274.0, 45.75, 10.0]"
